,logFC,AveExpr,t,P.Value,adj.P.Val,B
BTBD10,-0.133972004564509,9.86979072333359,-2.49386525724444,0.0134649895358688,0.129715980081473,-3.26741465651148
POMGNT1,-0.151377080660717,9.39279046076011,-2.49382355901383,0.0134665214459027,0.129715980081473,-3.26751194191785
MLL3,-0.156546960216659,10.1884685489046,-2.49339693403844,0.0134822037174644,0.129781712657405,-3.26850720565026
MRPS18A,0.11309687816679,9.5023847103548,2.49306702759873,0.0134943418677259,0.129813265071603,-3.26927672763129
HSPA1A,0.281386041560779,10.6192670499221,2.4927168450225,0.0135072366766967,0.129852050229845,-3.27009344036419
PIFO,0.159076718344215,7.37551725125916,2.49213671704795,0.0135286229323658,0.12992794934313,-3.27144620656706
ADAM20,-0.18218524346076,6.47428175873283,-2.49191108275823,0.0135369490170789,0.12992794934313,-3.27197227025162
ALDH9A1,-0.156116381218505,9.71549523671398,-2.49178140461445,0.0135417363078943,0.12992794934313,-3.27227459313863
MPHOSPH8,0.113730788027862,8.17525001385444,2.49041808589284,0.0135921568472522,0.130326367780819,-3.27545205125882
HRASLS2,0.139190703744804,6.15626737509988,2.48934533178262,0.0136319486569381,0.130547373102806,-3.27795115216987
SDPR,0.182083970979727,8.14150762937696,2.48913426582271,0.0136397899513959,0.130547373102806,-3.27844273530422
CIB1,0.0865904577513312,9.23702553501563,2.48891049419244,0.0136481076575736,0.130547373102806,-3.27896386796179
DPY19L3,-0.182587063686085,7.27641192293493,-2.48883679438192,0.0136508481054876,0.130547373102806,-3.27913549485409
MIDN,0.161162496092219,9.48744145387082,2.48828286917546,0.0136714608959303,0.130583803147722,-3.28042528432589
DOLPP1,-0.114759263132354,8.41275109110509,-2.48817040770619,0.0136756492192907,0.130583803147722,-3.28068711288184
MTSS1L,0.143862053283441,7.4171780302991,2.4877920178006,0.013689749715109,0.130583803147722,-3.28156798465343
SH2B2,0.12640386366833,8.05162272354919,2.48777700822696,0.0136903093055014,0.130583803147722,-3.28160292356404
ZBTB24,-0.193074399780176,8.56704949928193,-2.48734621578833,0.0137063788885909,0.130652021533341,-3.28260562732175
GLRX5,-0.098527919119066,10.9567687518117,-2.48699602940449,0.0137194540413861,0.130691626242099,-3.28342059426355
FAM8A1,0.0974038876431855,9.00266688010859,2.4864528824299,0.0137397558595686,0.130715024960205,-3.28468441381728
GABRR1,-0.150226048420512,6.82058234224481,-2.48618137930578,0.0137499141575513,0.130715024960205,-3.28531606298092
CCDC174,-0.118446268225931,8.14157825386491,-2.48601470686681,0.0137561535225125,0.130715024960205,-3.28570379266506
DBH,-0.149523957266427,6.99952720782262,-2.48574593198463,0.0137662203891548,0.130715024960205,-3.28632899174029
SF3A1,-0.0992366958159803,8.79748201542636,-2.48552396734433,0.013774538937029,0.130715024960205,-3.28684525747578
CDHR5,0.165631512085336,6.58406886583202,2.48549988201514,0.0137754418496045,0.130715024960205,-3.28690127474914
GPSM2,0.164015148277272,8.5406917940653,2.48524241561859,0.0137850970598026,0.130721978655772,-3.2875000542181
FXYD7,0.111167929237338,7.32988524790849,2.48490168900811,0.0137978838569665,0.130758600509971,-3.28829237939718
KANK4,0.133449975827755,8.11295837284655,2.4836046428967,0.0138466560480999,0.131135977867299,-3.29130759790586
TRMT10B,0.143755582581417,6.89191290502919,2.48281227763602,0.0138765263913949,0.131259014159117,-3.29314886901653
CERK,0.122075451875484,7.90347398058206,2.48261373930023,0.0138840198049449,0.131259014159117,-3.2936101393619
ZBED1,-0.140281712274829,9.49746848059754,-2.48249781216503,0.0138883968963441,0.131259014159117,-3.29387946053851
SLC38A3,0.124327440127947,6.55055712521672,2.48231018859502,0.0138954836503167,0.131259014159117,-3.29431532145577
FAM76B,-0.129131365021669,7.85493091269078,-2.48206302277549,0.0139048242926406,0.131262616437808,-3.29488945553377
DUSP4,-0.158250683204942,8.65639210534506,-2.48052283764888,0.0139631553764337,0.131728389839105,-3.29846589906139
ARCN1,-0.0826480052949403,10.541654146099,-2.47983711758715,0.0139891954521766,0.13179012561828,-3.30005753162928
MMP16,-0.14460315355814,6.10208607514612,-2.47964677735627,0.0139964312374926,0.13179012561828,-3.30049925940261
AKAP8L,0.108019513395481,9.3750828791175,2.47964009728946,0.0139966852407374,0.13179012561828,-3.3005147614393
TUBG1,-0.106428303154363,9.55607853771778,-2.47924862446161,0.014011577788502,0.131845617327773,-3.30142316100478
USP49,0.183021167572315,7.86470727038657,2.47760616502912,0.0140742145353907,0.132350011012842,-3.30523296874883
ZDHHC1,-0.155564597309187,8.69779800196958,-2.47606415387076,0.0141332471036896,0.132634764533316,-3.30880762662602
ACAP3,0.136728499097867,7.35287519639394,2.47590058297443,0.0141395219605733,0.132634764533316,-3.30918669093583
CHERP,-0.0996130445027159,9.06529329151126,-2.47574247693035,0.0141455895307975,0.132634764533316,-3.30955306852847
TTC17,0.0893776270531568,9.46633726204679,2.47554683730065,0.0141531007167016,0.132634764533316,-3.31000639199066
SDSL,-0.13376505051265,7.828818971106,-2.47554159999803,0.0141533018410197,0.132634764533316,-3.31001852706738
NALCN,-0.194506672901968,6.60454786432972,-2.47539811008419,0.0141588131683917,0.132634764533316,-3.3103509905962
SCAP,-0.134911276217897,9.72983711600755,-2.47496980295031,0.0141752754373648,0.132668854484474,-3.31134326308359
TCHP,-0.150537405900486,7.8007132287178,-2.47467088975607,0.0141867744452261,0.132668854484474,-3.31203566928914
TXNDC15,-0.154852514083279,8.93881264551745,-2.47447663421855,0.0141942517825613,0.132668854484474,-3.31248560320436
PPIL1,0.135250095021343,8.04649643777644,2.4743618070329,0.0141986733896427,0.132668854484474,-3.31275154992034
DEK,0.135764598849963,9.86874963761892,2.4736593000729,0.0142257512336124,0.132837145521768,-3.31437834681585
GRHL1,0.249627517135002,9.41925876329848,2.47318008898503,0.0142442485596209,0.132925150093634,-3.315487808658
NBN,-0.1341284100741,8.38690408918119,-2.47267070466316,0.0142639339994718,0.133024122868403,-3.31666690626366
ZNF555,-0.147598904660547,7.40289057227358,-2.47222595303505,0.0142811414454643,0.133053238384638,-3.31769620921795
IGFBP4,0.209999749039095,10.7397276412524,2.47212063176674,0.0142852190279868,0.133053238384638,-3.3179399321997
CA2,0.19688283745383,7.92879870754011,2.47160829937871,0.0143050690807284,0.133153473381037,-3.31912537710522
CHP2,0.126469857992244,6.5580321742378,2.47109647787096,0.0143249238174591,0.133253624666408,-3.3203094100353
ADIPOR1,-0.0943756112125573,11.3424117392801,-2.47043370031214,0.0143506708825219,0.133408425824764,-3.32184231884631
KCNMB4,-0.191358020927368,7.94689162311314,-2.46928404144561,0.014395429498292,0.133692342624484,-3.32450039989995
RRAS2,-0.161309827565715,9.98487033598572,-2.46909006335435,0.0144029936901834,0.133692342624484,-3.32494877469166
CARKD,0.0881952819690426,8.76904518688124,2.46894668377284,0.014408587059181,0.133692342624484,-3.32528017126225
TNFRSF25,0.16219615071828,8.31605922778686,2.4678942328774,0.0144497032588905,0.133988988889876,-3.3277121734724
CFDP1,0.143842053574998,8.94921661527119,2.46738645274457,0.0144695780155791,0.134047910339535,-3.32888520361336
STK11,0.14891137536979,8.25851607259376,2.46726446477124,0.0144743563003989,0.134047910339535,-3.32916697607032
CHP1,-0.138613142403399,9.76057371835346,-2.46575392083714,0.0145336407855058,0.134511921129782,-3.33265500593713
SLC35B4,0.136119628603353,8.40319626830156,2.46544314733267,0.0145458644726358,0.134540063376633,-3.33337237145552
RAD54L,0.127139229673694,6.60299066808203,2.46507862380062,0.0145602139551544,0.13458781997285,-3.33421370136899
CABP4,0.0931867421618406,7.52517001564094,2.46472231934499,0.0145742520463922,0.134632639805606,-3.33503594874078
HEBP2,-0.136407831894603,10.9978006697812,-2.46407178433187,0.0145999135917278,0.134784709535226,-3.33653690751383
DIABLO,-0.0979936522785074,8.65725737691567,-2.46370882638508,0.014614248571342,0.13483208804706,-3.33737418743251
DSCR8,0.182382372176676,8.31541546763204,2.46270683619922,0.0146538869742384,0.135112711176568,-3.33968500173853
TRIM8,-0.14025756989944,9.38354566467713,-2.46206887879754,0.014679174090821,0.135260741889698,-3.34115581557005
ENPP5,0.137209928009998,6.68179542129079,2.46173935274149,0.0146922508957763,0.135296145741055,-3.34191539954006
FBXL19-AS1,-0.141675562456705,7.80363956918367,-2.46061192184899,0.0147370697915411,0.135623624067757,-3.34451349713787
LY6K,0.196824868156272,7.02376802528396,2.46017544593553,0.0147544536485589,0.135698368113645,-3.34551903036117
PDLIM7,-0.133089540171348,7.85044897252386,-2.45989603140439,0.0147655916611777,0.135715610682506,-3.3461626449588
XAGE3,0.132927024639525,11.6351749325054,2.45736530772041,0.014866811852926,0.136560288687911,-3.35198889303705
ADNP,-0.0809153218709842,9.65966829766063,-2.45638486913524,0.0149061912805045,0.136726806273662,-3.35424455357149
RASA1,-0.159331240073655,11.5247900492705,-2.4561669098276,0.0149149582128851,0.136726806273662,-3.3547458901881
ZNF212,-0.108739655981541,8.61270314083037,-2.45599273107615,0.0149219674594455,0.136726806273662,-3.35514649546631
GRIN2C,-0.107888140611107,7.29516069736124,-2.45580429810626,0.0149295536127952,0.136726806273662,-3.35557985496513
KIAA0195,-0.138488918617901,10.0825251934953,-2.45554687948695,0.0149399226041099,0.136726806273662,-3.35617181775953
NAIF1,-0.120616457759279,7.31684901475831,-2.45552179143292,0.0149409335092576,0.136726806273662,-3.35622950742265
OLR1,0.205609987115878,10.7227453055223,2.45346449023437,0.0150240379301059,0.137401485464408,-3.36095836419159
OXA1L,-0.111500774239634,10.0468047528814,-2.45288847700329,0.0150473793125587,0.137529104371989,-3.36228170644391
PIK3R2,-0.192616560399626,8.49569161353883,-2.45158254396927,0.0151004179713467,0.137927820260724,-3.36528089897122
SYNPR,-0.314257036860401,6.23273305567776,-2.45086119667561,0.0151297855679071,0.13795803098799,-3.36693689548873
USP46,-0.2061398680147,9.21792741588019,-2.4508353587986,0.0151308384229534,0.13795803098799,-3.36699620300593
ZNF317,-0.0902362726621755,7.88885884275267,-2.45035675433164,0.015150352602988,0.13795803098799,-3.36809467183129
HERC5,0.148910890034188,7.97322647016297,2.45024314475757,0.0151549880943205,0.13795803098799,-3.36835539323769
TCTN3,-0.105586763684958,9.33173161916646,-2.45022787056692,0.0151556114069419,0.13795803098799,-3.36839044495098
TBC1D2B,-0.104993312756072,9.08770272838677,-2.45011487688045,0.0151602231854935,0.13795803098799,-3.36864974019896
HAPLN1,-0.254630821601467,9.34112878106574,-2.44967088064561,0.0151783567235162,0.138037308725162,-3.36966850365057
SEPT6,-0.130175677735506,8.87445022601652,-2.44865393720997,0.0152199629133156,0.138304604682306,-3.37200125993554
CH25H,0.193522587023264,6.98946952549404,2.44849125677072,0.0152266280358036,0.138304604682306,-3.37237434664276
EPS8L1,0.221489357479113,9.37422695299593,2.44701519574762,0.0152872216555204,0.138768949488866,-3.37575844035237
ZBTB20,-0.160703042831431,8.1485704652774,-2.44677796486472,0.0152969801223497,0.138771551561947,-3.3763021495324
RPS4X,-0.120879396191413,11.4467508576608,-2.44653241262612,0.015307086707212,0.138777306526834,-3.37686487832551
LEMD3,-0.120370973432944,8.91840189228544,-2.44534015241986,0.0153562427133352,0.139136865796582,-3.37959641185099
LSMD1,0.159919280195329,9.40900804666624,2.44504265118974,0.0153685302770183,0.139147378212893,-3.38027780871713
EGFL7,0.192096628113557,9.11493834933815,2.44457078023631,0.0153880376445074,0.139147378212893,-3.38135842247606
RHBDL1,0.18179108572723,7.38261591745588,2.4445355805178,0.0153894936973257,0.139147378212893,-3.38143902417099
TMEM102,0.127826790492227,6.76749759953063,2.44439300110203,0.0153953928116237,0.139147378212893,-3.38176549696481
PAQR8,-0.0993175609180543,7.76670132292797,-2.44375731083819,0.0154217184226815,0.139299381387612,-3.38322085833614
POLG2,0.0959800204902113,7.00816682848145,2.44292491346754,0.015456250559049,0.139349080085209,-3.38512602758618
CNTN5,-0.172555128296503,6.04680520716295,-2.44289144545373,0.0154576404177916,0.139349080085209,-3.38520261556029
SPTLC1,-0.182730453140167,9.39574611209738,-2.44288268240681,0.0154580043476688,0.139349080085209,-3.38522266869432
KRT15,0.11443584715004,6.67457985142038,2.4426543283926,0.0154674905833275,0.139349080085209,-3.38574520442091
UBE2F,-0.0927437414418506,9.54454697533362,-2.44230650379326,0.0154819497625313,0.139349080085209,-3.38654103305699
SLC7A1,-0.207587909617086,9.03677236488046,-2.44225028491103,0.0154842879242864,0.139349080085209,-3.38666965283704
RACGAP1,0.159583462623925,7.76847091620332,2.44150900165896,0.0155151474378967,0.139541083555939,-3.38836533008178
TMEM248,-0.0947466979577278,10.3652707127057,-2.440855277816,0.0155424071080403,0.13964938891371,-3.38986031525752
TBX5,-0.206295580116293,7.96525307287854,-2.44076312895815,0.0155462530419945,0.13964938891371,-3.39007101802686
TCF7,0.138595447194656,6.6229209368852,2.44024674740383,0.0155678204119602,0.139757436798792,-3.3912516109949
KRTAP8-1,-0.131802947449668,6.30563943225997,-2.43954991645951,0.0155969665472308,0.139933347754732,-3.39284439017166
TRIM26,-0.0858957794090198,8.48672910791167,-2.43886056370745,0.0156258474885738,0.140106665578394,-3.39441965596531
PCDHB9,0.115925777484511,6.34131864170585,2.43734439704492,0.0156895352809583,0.140591670581847,-3.39788283488104
CDCA7L,0.163568723585228,6.64707618618916,2.43696810846771,0.0157053771809228,0.140599487273407,-3.39874202796226
EEF1E1,0.12830491265461,7.55959221677643,2.43686784379974,0.0157096007553455,0.140599487273407,-3.39897094483015
SLC19A2,-0.15336254670167,9.92559973179271,-2.43552560963236,0.0157662384016353,0.141020243481294,-3.40203458305754
MCTP2,-0.165456346546302,8.33361014041009,-2.43525828336589,0.0157775402348973,0.141028857537709,-3.40264456378757
GNG11,-0.19688811760977,11.548825794785,-2.43504758066662,0.0157864532360823,0.141028857537709,-3.40312529748393
CELF1,-0.0938376464777786,9.00405199842283,-2.43322791068787,0.0158636135426038,0.14163181109853,-3.40727538328436
N4BP2L2,0.148024455302588,9.86818494292942,2.43184243355899,0.0159225864830526,0.142018476519337,-3.4104332606049
PI4KB,-0.0987061322278056,9.29385189466243,-2.43175512546283,0.0159263092567927,0.142018476519337,-3.4106322028175
LOXL1,-0.149777833537183,8.24907790686758,-2.43135408502834,0.0159434193303606,0.142084572146662,-3.41154593650869
PSEN1,-0.103788577257845,9.70056452682973,-2.43042105768735,0.0159832892429552,0.142330210808785,-3.4136712057551
ESYT1,0.0995712548922274,9.18483063224015,2.43016932844162,0.0159940611997458,0.142330210808785,-3.4142444686966
KITLG,-0.155608226636377,6.74042499017346,-2.43002764873595,0.0160001267628195,0.142330210808785,-3.41456709132745
HSD17B6,-0.176779039652559,6.66570458121438,-2.42924196747599,0.0160338001906069,0.142543207883848,-3.41635586646455
TMEM151A,0.114671803130622,7.20031916439663,2.42881650255406,0.0160520613364284,0.142587447811349,-3.41732430362904
PIK3R3,0.211988786388676,7.81317552754724,2.42867262018441,0.0160582409998448,0.142587447811349,-3.41765177057276
BRSK2,0.125459541161796,6.70345307653281,2.42812391236579,0.0160818270261326,0.142710386287019,-3.41890042676194
C5orf42,-0.132741797280378,7.16834593155243,-2.42698818535703,0.0161307433913934,0.143055771973654,-3.42148407980771
PRDX6,0.118861713324696,11.0340560269039,2.42676720334419,0.0161402765048427,0.143055771973654,-3.42198665745121
CCNE1,0.16954013208003,8.7901005955102,2.42618735278029,0.0161653148547006,0.143117454774034,-3.42330520263496
SUGT1,0.110939841869255,9.22623857416254,2.42615361448396,0.0161667727561959,0.143117454774034,-3.42338191237354
PTP4A1,-0.163729044431136,9.42253018855636,-2.42569555340339,0.0161865780480872,0.143206253008771,-3.42442329277751
PHF20,0.106295869287457,7.60200530716889,2.42415950171741,0.0162531495979306,0.143708445841449,-3.42791408612417
ARHGAP28,0.161890959017523,7.9578476352052,2.42304529163849,0.0163015903880956,0.144049819527134,-3.43044491276516
AURKAIP1,0.0923162791225902,9.12626144514632,2.42233152720447,0.0163326887538856,0.1441823378771,-3.43206558925139
FGF22,0.145144086055585,6.88918954297061,2.42224942537677,0.0163362692564321,0.1441823378771,-3.43225198123602
LGI2,-0.182041503069005,7.21795438647566,-2.42060671322549,0.0164080549724952,0.144728725708625,-3.43598010726702
EFHC1,-0.15536506154586,8.22372108806246,-2.4202808416324,0.0164223285478053,0.144767470249035,-3.43671938857522
ETF1,-0.0942601014164079,9.52501325797765,-2.4179059173698,0.0165266855091383,0.14559980119927,-3.44210438302607
SLC25A29,0.166846062497184,7.84691506421451,2.41747510703732,0.0165456785839653,0.145661200138328,-3.4430806866169
