"Name","K","Kin","Kout","TypeI","TypeII"
"ZNF346",1,0,1,1,0
"ZNF354A",1,0,1,1,0
"ZNF408",3,0,3,2,0
"ZNF417",1,0,1,1,0
"ZNF426",1,0,1,1,0
"ZNF521",1,0,1,1,0
"ZNF579",6,0,6,2,0
"ZNF675",1,0,1,1,0
"ZNF746",1,0,1,1,0
"ZNF764",2,0,2,1,0
"ZNF775",2,0,2,1,0
