,logFC,AveExpr,t,P.Value,adj.P.Val,B
PRRG1,0.483157306596748,8.96113059239075,9.6261326850529,2.36739407863273e-18,4.12912983881525e-16,31.0920001753371
LIMCH1,0.785376407163763,10.2498033924301,9.61896506274823,2.48406359446816e-18,4.28164890853566e-16,31.0448617047861
ANKRD37,0.956652291229047,8.26483007562378,9.57690359555544,3.29344044629607e-18,5.61072046263765e-16,30.7685050014677
PHYHIP,0.581712455830803,7.03791476936264,9.55350004758775,3.85228724722139e-18,6.48734028264834e-16,30.6149333883414
HIGD1B,-0.660817046233426,9.35142967606544,-9.4701258565869,6.7253118368965e-18,1.10832650377821e-15,30.0690020930628
ARID3A,0.582732762527849,9.93432807357051,9.46996089168136,6.73271850633133e-18,1.10832650377821e-15,30.0679237259416
MORC4,-0.395695285559748,11.3324445887447,-9.42196323058164,9.2713753412471e-18,1.50927689027346e-15,29.7544743809728
LDHA,0.675353390881574,11.5740020116292,9.41729909976234,9.56384895283888e-18,1.53977968140706e-15,29.7240482096754
PNCK,0.8082393380274,7.93134175262311,9.40122899889192,1.06435789197016e-17,1.69498994296248e-15,29.6192609598206
ZC2HC1A,-0.722595298160263,8.90389782900008,-9.39467953739593,1.11176258754786e-17,1.75144448066276e-15,29.576574408964
IGSF8,0.697940147887724,8.37922733170092,9.3484896944564,1.51123778609806e-17,2.3554409366088e-15,29.2758616755601
MME,0.577346356910686,9.89074620696659,9.33250961923272,1.68034536251708e-17,2.59144630591976e-15,29.1719621371645
MIF,0.527333249931656,11.4631702003285,9.30385286020501,2.0320354340985e-17,3.10118241093512e-15,28.9858185405889
B3GNT2,-0.466358324614453,8.18326158833852,-9.27758535173122,2.41822360118416e-17,3.65251484339681e-15,28.8153961347321
CLDN1,-1.14347291474535,10.244111109851,-9.2673032717864,2.58852778924059e-17,3.86984904491468e-15,28.7487392902063
SLCO2B1,-0.556462024113175,9.44224156662162,-9.23929221270586,3.11535149311014e-17,4.610405527834e-15,28.567300435045
ST6GAL1,-0.621078604765016,7.85229752820034,-9.22865908114423,3.34212609768736e-17,4.89654894572175e-15,28.4984837777255
GPX3,0.628413608992155,11.3254771586768,9.19883621862482,4.06946026701664e-17,5.90313488832286e-15,28.3056455328518
CLDN16,-0.808309606376258,7.64333678670895,-9.1795886809731,4.62028660605642e-17,6.63645284954242e-15,28.1813245123756
NPNT,0.743654340451591,8.1293413111703,9.17744566430692,4.68602362348107e-17,6.66552738908943e-15,28.1674892647754
PRKD3,0.472428398026122,7.29279295922237,9.1344294533035,6.22072280013999e-17,8.76344324469721e-15,27.8900605706551
LRRC1,0.571696610347475,10.1260152842945,9.10438039640557,7.57967132713399e-17,1.0576168058461e-14,27.6965839123636
APMAP,-0.398258910865525,10.2481518751503,-9.09683419655652,7.9649256818014e-17,1.10088798267993e-14,27.6480381323411
OLFML3,-0.637786199129186,8.9488870529603,-9.0917237752352,8.23680984843016e-17,1.12782711298458e-14,27.6151716509637
GALK1,0.550443228521306,8.67162261874034,9.06529121895012,9.79724453720836e-17,1.32906879365407e-14,27.4453008851944
PPAP2B,-0.514257958091774,11.9615381849844,-9.04268207313351,1.13626441368058e-16,1.52728531420497e-14,27.3001673542961
CALM1,0.446313251721067,11.7191449653302,9.03337225196629,1.20772571965296e-16,1.60858086533051e-14,27.2404500584724
LCP1,-0.610974541525037,11.2744201104549,-9.01281710409042,1.38169907157806e-16,1.82371829708921e-14,27.1086930337695
RALYL,-0.498999852331862,6.28318507477712,-8.98911937187095,1.61333996156836e-16,2.11045033722661e-14,26.9569515086555
SLCO2A1,0.800935352446039,11.5439987018976,8.96869318944791,1.84368493841448e-16,2.39042725953191e-14,26.8262960780204
SEMA4C,0.675258772835287,8.52002614327102,8.96703324442168,1.86377945295608e-16,2.39528357589996e-14,26.8156839161893
CSNK1E,0.450243108559244,9.24995625402496,8.95611049319411,2.00153764052608e-16,2.54995895403023e-14,26.7458750383926
SRPX2,-0.514398138314315,8.51428268167423,-8.92344703639316,2.47673911726598e-16,3.12816420750551e-14,26.5373381537931
AIF1L,0.550376252669114,9.06634495891001,8.91116912014198,2.68299448154837e-16,3.35970531189446e-14,26.4590366042633
CORO2A,0.604123062805393,7.3998297927841,8.88607903322628,3.15898657437438e-16,3.92222985603043e-14,26.299172879235
TMEM141,0.425443128638063,10.2802128422335,8.86313587149655,3.66718238999826e-16,4.51494867192139e-14,26.1531616782209
SLC20A1,-0.533273005342082,11.2369345046264,-8.85368338914498,3.89944548583453e-16,4.76089798441347e-14,26.0930540794105
CYSLTR1,-0.561381842859245,7.05955204872525,-8.8244518754483,4.71414875396122e-16,5.70801598299883e-14,25.9073528066769
KDM3A,0.492208096453551,8.74132428027718,8.82296585077754,4.75980446438203e-16,5.71605698423452e-14,25.8979197022041
SIGLEC6,0.771052933780529,10.5880665710223,8.81170321747116,5.1203994210733e-16,6.09910340797926e-14,25.8264488512418
MYO7B,0.632077037550406,7.08856221457228,8.80651378605891,5.29554958386115e-16,6.25686265751207e-14,25.7935312443717
ENPP1,-0.623082074091526,9.6920894758591,-8.78380832219084,6.13449450534908e-16,7.19011831982955e-14,25.6496078102511
TGM1,0.530932538222377,6.73538295177925,8.77197424804597,6.62275079664353e-16,7.70078745409717e-14,25.5746609906932
PRDX6,0.408895263499399,11.1386488114734,8.75390847896466,7.44345849800021e-16,8.58693783103945e-14,25.4603356047139
ZMYND8,0.32242559595247,8.75667105781296,8.7215116639458,9.17581994963842e-16,1.05027295376682e-13,25.2555858795897
TRIM14,0.509551470986668,7.31725866065388,8.70924937381401,9.93118616295244e-16,1.12792099591796e-13,25.1781773207433
ASPHD2,0.462115814607731,7.29987827502565,8.65910515229816,1.37174430318785e-15,1.54595582969271e-13,24.8621478188441
LIMD1,0.809868084786716,8.53497313129846,8.62797315433226,1.67564023642257e-15,1.87403092395626e-13,24.6663631061327
FAM184A,0.559447891492749,9.05537028541557,8.61148270614267,1.86276848097659e-15,2.0675318950597e-13,24.5627890987147
ANG,0.472460514370782,7.49583542670769,8.60440596140059,1.94929687537413e-15,2.14730440008319e-13,24.5183693204702
FKBP2,0.511967429177965,9.32142244079085,8.55825939878718,2.61990521379303e-15,2.8644948721852e-13,24.229131096443
NANS,0.409036294715664,8.50540555829357,8.55216921428917,2.72401157439982e-15,2.93716205112287e-13,24.1910132971246
MTSS1,-0.463468473617743,9.03694741404136,-8.55202862669812,2.72646262338892e-15,2.93716205112287e-13,24.1901335251225
GALNT2,0.455810764348811,9.11991611194816,8.54964210141156,2.76840534947014e-15,2.96057713686766e-13,24.175200112736
SYDE1,0.692367471147611,10.3116356277893,8.5408723501378,2.92810204856278e-15,3.10866834155748e-13,24.1203412084209
YPEL4,0.378420939470224,6.79810589773732,8.52518651907046,3.23685162376977e-15,3.41173475826266e-13,24.0222850985962
EZR,0.411294694290319,12.8535062578157,8.50280935919733,3.73395016335271e-15,3.90757884594861e-13,23.8825471840019
C12orf75,0.709209146449579,9.39354302423249,8.49609372534528,3.89739702819569e-15,4.04969956454574e-13,23.8406442246585
CCSAP,0.644659401816362,10.1418076798457,8.48171032048207,4.27171537014983e-15,4.407387456906e-13,23.750950250464
RASSF7,0.514693553750766,8.74610940440118,8.46589964425697,4.72439789722688e-15,4.8403603910679e-13,23.6524394019661
CADM3,-0.709398564297597,8.17448552211054,-8.40489041023402,6.96291953209151e-15,7.08428708782449e-13,23.2731380852743
GNA14,-0.489877206657003,7.25594024760806,-8.39410187579526,7.45623512053399e-15,7.5338828104099e-13,23.2062020905596
SCN9A,-0.490557308339429,7.03399680920807,-8.37820767497397,8.2467785011561e-15,8.27558574112589e-13,23.1076645483855
SLC16A10,-0.637356018648454,8.77607547454861,-8.35231599973997,9.71615168960474e-15,9.68376451730605e-13,22.9473411462233
ARL4C,-0.487953520143133,8.6433419706826,-8.35076493294927,9.81198597739602e-15,9.71320314559656e-13,22.93774448759
TLE6,0.427656085072291,7.33903853068746,8.33882502422329,1.05817545667167e-14,1.04049185340246e-12,22.8638998107121
HMGN3,0.429557796947828,8.84202990250615,8.32586339106735,1.14852471140519e-14,1.1218023697865e-12,22.7837946043191
CATSPERB,-0.720010013569075,6.92291995268296,-8.30542674635011,1.30674453307326e-14,1.26788835457326e-12,22.6576167175736
BMX,-0.393270137148517,6.37166748541332,-8.30420834179587,1.3168317349368e-14,1.26926985187889e-12,22.6500989819506
LRRC8A,0.429013752166197,9.64162460488123,8.30259188334742,1.33033362272217e-14,1.27390313114395e-12,22.6401260331719
A2M,-0.440432465192083,11.4943149708686,-8.29091748267052,1.43200618870904e-14,1.36235861498547e-12,22.5681277229789
PKD2,-0.351648243969109,8.65176729028636,-8.27256658000771,1.60759899496598e-14,1.51954405646752e-12,22.4550552689748
GOT1,-0.418219322926641,9.21616904628766,-8.26995202171184,1.63429475559841e-14,1.52111085579457e-12,22.4389552781673
PLOD2,0.580504961294416,9.69835400676155,8.26978871353976,1.63597670161481e-14,1.52111085579457e-12,22.437949738773
CX3CR1,-0.59532350985361,7.06939456992258,-8.26935968944457,1.64040348928771e-14,1.52111085579457e-12,22.4353081503637
MGAT3,0.650604623395049,8.48543004171781,8.25526580526597,1.79261723104468e-14,1.64531220023053e-12,22.3485670430476
SCARB1,0.466562259422883,11.6060954759062,8.25489500147502,1.79680535142233e-14,1.64531220023053e-12,22.3462859149584
DAB2,-0.458749104936356,13.02323861633,-8.24306421555436,1.93564209936578e-14,1.76143431042286e-12,22.2735314803743
FAM26E,-0.525823106653717,7.86744042658134,-8.23183641485303,2.07721352397566e-14,1.87859600862762e-12,22.2045332179383
SLC23A2,-0.474110516167812,8.96665628482396,-8.22303695824214,2.19529540859742e-14,1.97320693443931e-12,22.1504906724483
RASEF,0.771450521119555,7.97498617268707,8.21539478912046,2.30322743640118e-14,2.05759665675084e-12,22.1035791378388
NRIP1,0.740621867600613,10.3689109977425,8.20175368037415,2.50910908513216e-14,2.22793680038007e-12,22.0198973437676
DNM2,0.382769593604865,10.1392067284677,8.17707743921593,2.92891032558325e-14,2.58502802289881e-12,21.8686976815457
LEPREL1,-0.605869406739513,8.73376934374271,-8.17445707537607,2.97738407005045e-14,2.61207509043767e-12,21.8526552985501
BAD,0.396029666522843,8.52497288650165,8.1708310910791,3.04577381306856e-14,2.6561685794802e-12,21.8304605856116
FRZB,-0.969788779031834,11.0934101162957,-8.16143243968527,3.23037108796665e-14,2.80048324318339e-12,21.7729544191144
CCBP2,0.415083996197646,10.9387757507971,8.1590012846229,3.27989820046871e-14,2.82669344323924e-12,21.7580847067346
ARRDC3,0.661869245384288,11.161434308273,8.15734249571118,3.3141217091656e-14,2.8394852140927e-12,21.747940315304
GNG2,-0.455252224434961,6.49299944715266,-8.14843264909045,3.50408902479496e-14,2.98479118036459e-12,21.6934696460981
VWA5A,-0.545901077007388,9.20234614054731,-8.14226174764598,3.64194173132734e-14,3.08428256102179e-12,21.6557612940096
PPP1R12C,0.388787963458352,8.62063645329318,8.13305412135795,3.85767816740621e-14,3.24820935808439e-12,21.5995234629534
ARPC5,-0.353688752347274,11.1442401109054,-8.13011786893617,3.92910112176915e-14,3.28944345914513e-12,21.5815963790114
ADAMTS3,-0.748516374396479,7.65064598219005,-8.1269094489339,4.00864240341817e-14,3.3369670370727e-12,21.5620113572151
CYBB,-0.513235123991716,9.96772195827851,-8.1121968317925,4.39429961527728e-14,3.62119239754831e-12,21.4722521555143
GPR34,-0.538585697845265,8.13569074790063,-8.11200693274584,4.3995102502464e-14,3.62119239754831e-12,21.47109415514
IDO1,-0.647582968225169,9.94014293855627,-8.1043654491023,4.61433987820733e-14,3.77679852266009e-12,21.4245080262357
TUBA4A,0.565418850132888,8.53564251665527,8.09472847150714,4.90013648602897e-14,3.98843886982281e-12,21.3657883933155
LAIR2,0.870036897718798,8.42041684298569,8.0926608038354,4.96370309661323e-14,4.01785713085527e-12,21.3531944213606
KEL,0.596748862743137,7.28556377847839,8.07293859669824,5.61258297276337e-14,4.49695508127475e-12,21.2331511565861
FAM120AOS,0.366209253479253,10.1988265939387,8.07281299673228,5.61697344804641e-14,4.49695508127475e-12,21.2323871481485
EPHB6,-0.445243096983633,7.73645706390518,-8.06515511053937,5.89118708350209e-14,4.68696299918992e-12,21.1858167507267
AIF1,-0.43684659535951,9.21261987700503,-8.06441757171083,5.91828649819217e-14,4.68696299918992e-12,21.181332707811
ITGA5,0.423492909156638,11.7987766561437,8.05870915892802,6.1322480785183e-14,4.83029927948235e-12,21.1466341895684
FOLR2,-0.497582220993916,9.74779609145104,-8.05390828204178,6.31810997722531e-14,4.95008712707636e-12,21.1174619113719
CASP1,-0.415136147775327,7.77764988812684,-8.04207627378232,6.80032839140723e-14,5.27758174959343e-12,21.045603600505
MFAP5,0.480439135632038,12.1374488128671,8.04189113970044,6.80815610315445e-14,5.27758174959343e-12,21.0444796749416
SLC16A3,0.549162722421089,10.222357869755,8.03750638445913,6.99617942950684e-14,5.39479078008972e-12,21.0178642881591
CDO1,0.498437753053034,11.1317078250007,8.02710549375375,7.46299255497248e-14,5.72462324203675e-12,20.9547610856519
PXK,-0.360754806514285,8.50373203440467,-8.02022452138236,7.7886407535156e-14,5.94330081665402e-12,20.9130368191367
DNAJC1,0.403958804026876,9.09299638697845,8.01701816285013,7.94515153939082e-14,6.03131684992823e-12,20.8936007045405
SLC1A1,-0.541704497051382,6.99070859680241,-8.01167970168415,8.21267229858125e-14,6.20226091992339e-12,20.861249281684
FAM120A,0.336955780453223,10.3381016128651,8.00636504031355,8.48785509010182e-14,6.3772084576965e-12,20.8290532021789
TSPAN7,-0.624391766825905,8.52343610493682,-8.00549273169335,8.53388546143877e-14,6.37907938242548e-12,20.8237698398639
TLR7,-0.522258012612991,7.57882131056413,-7.99104915143918,9.33297963542916e-14,6.94098906795293e-12,20.7363321069122
RAB25,0.514060160036612,9.53885694329828,7.96264579239664,1.11266137790707e-13,8.23313224632142e-12,20.5646258027484
MAF,-0.300827366693247,8.15207594292841,-7.95770231418737,1.14719229880753e-13,8.44598712051716e-12,20.534773764406
KIT,0.668275184009219,7.8137170938925,7.95130906232484,1.19342721574189e-13,8.74245106891722e-12,20.4961814329265
EAF1,0.437454553471195,8.87617562725502,7.92663859728817,1.38978417459426e-13,1.01302129064579e-11,20.3474130551973
EGLN3,0.963383337603736,8.43325893531386,7.91711595680229,1.47385137888507e-13,1.06898002732897e-11,20.2900545591755
MID1,0.501122752589836,8.67387087732332,7.91143566126583,1.52637399842952e-13,1.10162095817689e-11,20.2558573021955
DISP1,-0.324437578215234,7.46600945469043,-7.90801402211293,1.55890158623927e-13,1.11558947080214e-11,20.2352641621454
RCAN1,-0.489534509991547,8.98368915384889,-7.90780016663227,1.56095721462316e-13,1.11558947080214e-11,20.2339772289934
HTRA1,0.578733968801318,12.8491160585456,7.90024739112601,1.63530221090112e-13,1.16304915980157e-11,20.1885381685899
SCD,0.392852455399845,7.18630695186419,7.88392943171243,1.80809986473201e-13,1.27902799812108e-11,20.0904445005737
HPCAL1,0.637214450907853,9.33276861773863,7.88291844483103,1.81938109961318e-13,1.27902799812108e-11,20.0843706009002
TRPV6,-0.586231545134085,11.3464954788384,-7.88175304690023,1.8324717918344e-13,1.27902799812108e-11,20.077369529583
ADORA2A,0.414693951782329,7.06679916643268,7.88168013981826,1.83329383390503e-13,1.27902799812108e-11,20.0769315621096
NT5E,0.514398571054935,10.5361236739443,7.87432804824864,1.9180915878511e-13,1.33184643855955e-11,20.0327771275936
GUCY1A3,-0.432324882880385,8.6572390931607,-7.86316225836227,2.05435304451778e-13,1.41973237996368e-11,19.9657607098009
GLA,0.451100275271545,9.35024303579239,7.86068271850032,2.08588804002925e-13,1.43475801288585e-11,19.9508855294684
BTNL9,0.698944190286532,7.15487325747996,7.83636375914526,2.4217118943251e-13,1.657967334755e-11,19.8051247398677
AK4,0.465969358053751,7.931230295985,7.81824725753669,2.70615178050361e-13,1.84408510400737e-11,19.6966968506261
EPB41L2,-0.452710586029609,8.91297536247023,-7.80775429706895,2.88576051338139e-13,1.95737394821994e-11,19.633957740574
TRPC6,-0.547502277128025,7.66382878459354,-7.77208007026957,3.5892088224899e-13,2.42329485982947e-11,19.4209955046518
GPR17,0.450243228058013,6.80825050740978,7.77102540888467,3.61240252261273e-13,2.42776648434858e-11,19.4147075770597
GAPDH,0.574322370667902,12.3253541998515,7.76546795314109,3.73709062801726e-13,2.50009656580278e-11,19.3815814661526
SUV39H1,0.490995316469466,8.31963115029292,7.75741030157723,3.92546905684481e-13,2.61418396144697e-11,19.3335753459297
PFKFB4,0.504446914419782,8.41886511306991,7.74928455163968,4.12494686534112e-13,2.7345971277879e-11,19.2851908954292
BMP5,-0.51295872803534,9.40782292388986,-7.74372444770431,4.26718515636725e-13,2.8161499876548e-11,19.2520993552572
PUSL1,0.305433419784614,8.08163237940931,7.73829535794515,4.41074954835188e-13,2.89708887237784e-11,19.2198000240459
ILVBL,0.428332703661125,10.1750522615497,7.73760380844824,4.42937620239326e-13,2.89708887237784e-11,19.2156866676526
LYPD3,0.553960015950022,9.0501633961856,7.7350325238869,4.49931777536815e-13,2.92975576564083e-11,19.2003943482429
SH3RF1,0.30428166175987,8.28419050925883,7.70797599713043,5.30483527368474e-13,3.43898856613961e-11,19.0396479361922
USP9X,-0.375700472826582,11.1721731238324,-7.69234096594697,5.83370173741458e-13,3.76517903765908e-11,18.9468986091735
CYBASC3,-0.323031011235932,9.22880377879447,-7.69160977963712,5.85967171259313e-13,3.76535308163167e-11,18.9425636299366
ADAP2,-0.311197302314733,9.15551700375316,-7.6888224447444,5.95972386330146e-13,3.8011695502917e-11,18.9260404503683
ADIRF,-0.329030254741015,9.13593430840209,-7.68861329456257,5.96729913703564e-13,3.8011695502917e-11,18.9248007512678
GSTK1,-0.269356689163825,10.510377877067,-7.68777859693107,5.99762623783465e-13,3.80394900478422e-11,18.9198534194423
