,logFC,AveExpr,t,P.Value,adj.P.Val,B
KLK4,0.180435721011507,6.26648650654697,3.6090148386869,0.000453694232952344,0.0029026524921331,-0.580349834469741
PCDH1,0.208072418646795,9.35765053548989,3.60879999578293,0.000454032105547171,0.00290290702539139,-0.581042132105751
PSMC3,-0.158120216284557,9.97401920922227,-3.60873759059655,0.000454130291597643,0.00290290702539139,-0.581243216901749
NQO1,-0.336471119897413,7.45271338753569,-3.60833239745661,0.000454768296081598,0.00290571753418731,-0.582548781085525
PPEF1,0.360518777667335,5.77404180680321,3.60810510970005,0.000455126547073705,0.00290673890199514,-0.58328106901267
PRPS2,-0.275841448288037,7.44876156470167,-3.60794700152142,0.000455375914495833,0.00290706428029562,-0.583790448786578
FRMD6,-0.240564619645118,8.82664144944981,-3.60616895154577,0.000458189151909058,0.00292374967971237,-0.589517598042661
HMOX1,0.38236381123397,9.99112634642459,3.60585255821193,0.00045869146889392,0.00292568076219627,-0.590536474237267
CPQ,-0.285837435486757,8.5440466217662,-3.60568489443305,0.000458957868624151,0.00292610606319079,-0.591076370249291
SRSF9,0.177400698521817,10.2898023165802,3.60509330200773,0.000459899014052064,0.00293064374652206,-0.592981203860573
VARS,-0.218682437742973,7.86796097617752,-3.60498615739606,0.000460069661934389,0.00293064374652206,-0.593326165852579
AFF2,-0.239198291287412,7.85032336347619,-3.60364250826113,0.000462214761856828,0.00294302845543867,-0.597651475012719
C10orf12,0.22348711175274,7.75544830376198,3.60324045749959,0.000462858460072984,0.00294584678476511,-0.598945457368371
PFKM,-0.273406297380281,7.58670879099384,-3.60273146861259,0.000463674585292877,0.00294975959579937,-0.600583450262271
SRXN1,-0.302050126034617,8.55633722327092,-3.60251030517563,0.000464029627784701,0.00295073701244516,-0.601295125692474
GIGYF1,0.250906158487986,7.77135313101794,3.60166809454958,0.000465384015336907,0.00295736340522095,-0.604004932143625
FAM127A,-0.17891644767824,10.2620632638403,-3.60152983834221,0.000465606706464725,0.00295736340522095,-0.604449722213511
POLR2E,-0.192183374976178,9.51850185526902,-3.60138654323866,0.000465837620070481,0.00295736340522095,-0.604910708773422
RAB3D,0.231255820570246,7.56240954517341,3.60127811767989,0.000466012414887791,0.00295736340522095,-0.605259508779931
TMC6,0.259066727008582,7.98251418943538,3.60123561129581,0.000466080957112495,0.00295736340522095,-0.605396247567066
METTL1,-0.186983048949307,7.5974471069473,-3.59933505210325,0.000469155392675199,0.00297558253596725,-0.611508841577878
ZBTB11,0.240095820807223,8.20850149734794,3.59765614982052,0.000471887195928973,0.00299161372027494,-0.616906400637201
LGALS13,-0.507971647704188,10.7377584730064,-3.59694710247132,0.00047304542071144,0.00299765936801181,-0.619185337510585
RAI2,0.227498287870687,7.44774173131137,3.59603768221935,0.000474534885344706,0.00300579792701483,-0.622107765060368
SCP2,-0.25348530000044,8.29830868044761,-3.59532673415063,0.000475702373374392,0.00301189086962326,-0.624391990523723
C17orf77,0.187613660528835,6.11193491714666,3.5940726737167,0.000477768354601209,0.00302366486534009,-0.628420319022954
MAP2,-0.278914182297669,5.86218166346002,-3.59326693248383,0.000479100229280607,0.00303078474058298,-0.631007952246996
UHMK1,0.228038589390035,9.0428654243756,3.59279198134841,0.000479886956621286,0.00303445136014608,-0.632533038159435
IMMT,-0.183114341237536,10.2936657002968,-3.59165010472944,0.000481783401976496,0.00304512882759173,-0.636198988498262
RAD54B,-0.20154178828754,6.39126411840058,-3.5905609465917,0.000483598886672533,0.00305528559234122,-0.639694821601548
OSR1,-0.262500666090848,7.060583545068,-3.58989754397463,0.000484707857136736,0.00306097190297859,-0.641823707257462
GTF2A1,0.221400603869764,8.77458447439813,3.58952976015467,0.000485323693892308,0.00306354047359595,-0.643003805017378
ASH1L,0.317189424980537,9.07737358695818,3.58802045212738,0.000487858707603333,0.00307821616067891,-0.647845669038882
CTTNBP2,-0.304882579688624,6.25901691331791,-3.58676891391351,0.000489970254383239,0.00309020843606063,-0.651859373746618
TM4SF1,-0.301150803782782,11.223648274684,-3.58641701954549,0.000490565509829794,0.00309231579238253,-0.652987703676144
RRNAD1,0.171465095865043,8.54011256532576,3.58632190631126,0.000490726518141381,0.00309231579238253,-0.653292663851268
ITGB5,-0.240623005582,10.4050991505972,-3.58607545573572,0.000491143943543118,0.00309361561343518,-0.654082824684871
MFSD3,0.257747426132774,8.83536094758038,3.58557496071555,0.000491992688719138,0.0030976299451758,-0.655687360073208
KITLG,-0.312325613538312,6.60668560329967,-3.5847168838369,0.000493451049456623,0.00310433216551214,-0.658437849775469
TM2D1,0.225802057538981,8.53758435422515,3.58469930726529,0.000493480964676663,0.00310433216551214,-0.658494184428785
CBX8,0.214538825663164,7.23590268430316,3.58361713523686,0.000495326117656379,0.00311460212437065,-0.661962227982367
CCDC88A,-0.295868586451479,7.40653928169647,-3.58219106308282,0.00049776758772495,0.00312788725390683,-0.666531092872227
KIAA0586,-0.217138637362043,7.37539052827699,-3.58213378589029,0.00049786588465707,0.00312788725390683,-0.666714567790349
PADI2,-0.279870685005482,6.57330577622519,-3.58182319182923,0.000498399233620895,0.00312989591589359,-0.667709446891809
RERG,-0.254948440593759,9.02401464398407,-3.58031712622525,0.000500993094260425,0.0031448371139715,-0.672532622053662
C8orf40,-0.248358025249754,9.05986169433159,-3.57893902852666,0.000503377722815548,0.00315845268392745,-0.676944559548339
UBAP1,0.162597721171739,9.2720873135597,3.57880906439807,0.000503603161936726,0.00315851452291737,-0.677360565661784
PGLS,-0.159794666622814,8.40615250044205,-3.57692767880068,0.000506877359536607,0.00317768942857117,-0.683381396893313
PI4KA,0.203214668319621,10.0266925144047,3.5763502897509,0.000507886220440937,0.00318265227360144,-0.685228656155735
RPN1,0.165359254532225,11.5517143555968,3.574204593991,0.000511651992114429,0.00320370198229256,-0.692091359417499
SRD5A1,0.265535618109827,6.88745589275342,3.57418718155431,0.000511682659106176,0.00320370198229256,-0.692147037150288
MTERFD1,-0.213772681463897,8.01756463478693,-3.57275060929632,0.000514218753434209,0.00321820544919462,-0.696739850555891
DSCR6,0.190692413450738,7.17336571270889,3.57180421796349,0.000515895971515027,0.00322664554891966,-0.699764717132312
PADI1,0.353577909142692,6.82129729867652,3.57174121131676,0.000516007816607655,0.00322664554891966,-0.699966076919255
SAP130,0.18530294155218,9.89016097124632,3.57150652139071,0.000516424623583249,0.00322787421506748,-0.700716085692661
SLC35E1,0.186259005328083,10.1539526230657,3.57019099228275,0.00051876688028142,0.00324113158337019,-0.704919449064593
PTPN21,0.320553892785098,9.03710605974692,3.56983238700656,0.000519407102567307,0.00324374827779779,-0.706065045552918
MS4A15,0.283567052562852,6.67486030806117,3.56927256769166,0.000520408045865656,0.00324780044507508,-0.70785325410512
PRSS27,0.312468164609263,7.80026710982764,3.5692215729206,0.0005204993137012,0.00324780044507508,-0.708016133518425
HIST1H4I,-0.306210629995435,6.43741484425925,-3.56904414206612,0.000520816988134202,0.00324839918823082,-0.708582840511199
ZNF398,0.221943686077055,7.53203671165612,3.56827801808221,0.000522190768521559,0.00325558168068483,-0.711029550732435
RBM3,-0.262103800997016,9.79991980855803,-3.56774064323888,0.000523156406075013,0.00325916043966473,-0.712745471843407
IDE,-0.191491121676497,8.8956262248665,-3.56769677980755,0.000523235300976779,0.00325916043966473,-0.71288552544177
SETDB1,-0.146055319581624,8.70069700464105,-3.56758736106989,0.000523432155793537,0.00325916043966473,-0.713234887631466
SFN,0.322092587386849,7.19783639299375,3.56652915452838,0.000525339581635281,0.00326964749810471,-0.716613183991011
GRN,0.315341315059916,12.1401127775255,3.5659110716662,0.000526456714096993,0.00327520905232911,-0.718586025963119
MEF2C,-0.304568264896787,8.922352723371,-3.5656673665288,0.000526897806528716,0.00327656186903745,-0.719363826547228
IFIT3,0.285672032177432,7.72529604343527,3.56518528731302,0.000527771370126292,0.0032794267871081,-0.720902287920696
GINS3,-0.274043422719587,7.26461514315142,-3.56516609218219,0.000527806181421125,0.0032794267871081,-0.720963541972149
PAK3,0.371106522624946,8.16436436543599,3.56437560593486,0.000529241650046942,0.00328695185029154,-0.723485852587869
FGL2,-0.3810636814833,7.95219039947685,-3.56218608375249,0.000533236932943347,0.00331036199345465,-0.730469916218198
VAC14,0.194055110142211,7.7779527669266,3.56177339346397,0.00053399316157817,0.0033136526091833,-0.731785916689589
TRH,0.172085852510807,6.71419087937976,3.56039040189913,0.00053653479105651,0.00332801491268795,-0.736195155458346
FMOD,-0.440426397103273,8.57277671261778,-3.55980876519012,0.000537607115866543,0.00333325512253945,-0.738049113489671
SYTL5,-0.352365211407932,6.63064852883597,-3.55952894073303,0.000538123729794993,0.00333504685500273,-0.738940963157187
TTI2,-0.214645029999073,8.00651407722231,-3.55897888989058,0.000539140603421011,0.00333993614406817,-0.740693907997195
CAMKV,0.265413974915693,6.28217263271878,3.55858083254313,0.000539877618758335,0.003343088331542,-0.741962332737149
DUSP4,-0.269210655312397,8.5256893802404,-3.55773425553592,0.00054144824420404,0.00335139764505002,-0.744659604210662
FAM118A,-0.436351909599276,7.78256531637013,-3.55712378064064,0.000542583511943698,0.00335700634860098,-0.746604313653608
ARPC4,-0.226568806977889,9.70944980077693,-3.55508290467773,0.000546395147599496,0.00337916222350368,-0.753103721163106
MX2,0.267980354398104,7.21034215675318,3.55408332854322,0.000548271206686211,0.00338820866126139,-0.756285896868562
CNST,0.322847768768199,8.66196917038992,3.5540571413116,0.00054832043791214,0.00338820866126139,-0.756369254932234
MIER3,0.23496505531075,8.13808263690782,3.55366903605903,0.000549050553509588,0.00339128990702739,-0.757604597056297
ESRP2,0.198206724363224,8.29884512738204,3.55260346470661,0.00055105985838451,0.00340226632330024,-0.760995762903595
DNTTIP1,-0.153268919584027,9.25737384341077,-3.55141949890193,0.000553300550518782,0.0034146614851098,-0.764762760777076
GGA3,0.182411723934733,8.74146841157591,3.55113300266272,0.000553844043702239,0.00341657645653958,-0.765674148196313
GPR63,-0.246474918249091,6.22349004393272,-3.55065503952034,0.000554751877299368,0.00341994320758075,-0.767194489215942
OSTC,-0.207304874033731,10.9419829261899,-3.55059991740545,0.000554856665375705,0.00341994320758075,-0.767369815216147
CDK12,0.173707800022825,8.7785193823897,3.55003912990398,0.000555923793774438,0.00342507968990298,-0.769153378647964
ZNF703,0.375216842489859,9.08128506973138,3.5494142876332,0.000557115093015181,0.00343097655643775,-0.771140399629145
GUCA2B,0.258312316824864,7.32711023529415,3.54889573338143,0.000558105575939339,0.00343563226600305,-0.772789207784486
AMACR,-0.266340951481815,7.7953808411022,-3.54862542425128,0.00055862254788908,0.0034373704112234,-0.773648612858638
UTP18,0.150627984538447,9.30807502197224,3.54822801538834,0.000559383421099203,0.00343926506048504,-0.774912016024149
SMAD9,0.232890609018934,7.25550087334225,3.54821938890831,0.000559399948067426,0.00343926506048504,-0.774939439221842
GGN,0.215159848476592,7.3344101747473,3.54543670373948,0.00056475523677151,0.00347073363000814,-0.783782679438591
MYADM,-0.228276905717443,9.49870074755627,-3.54465693010912,0.000566264566031531,0.00347855017061969,-0.786259763733837
IGIP,0.251341164316793,7.92856420283445,3.54445732488219,0.000566651532905626,0.00347946840259863,-0.786893773558424
ADRA2C,0.261360961289494,8.2531028205241,3.54338067134867,0.000568743103717282,0.00348975371173229,-0.790313074054221
SLIRP,-0.203789977293509,11.0502224436243,-3.5433499254619,0.000568802939295387,0.00348975371173229,-0.790410706425667
TMEM147,-0.174404531760382,10.1603354441366,-3.54269737540954,0.00057007428944376,0.00349570700334885,-0.792482693387891
SENP8,-0.387436580841239,6.91587484855719,-3.54254264595504,0.000570376138561823,0.00349570700334885,-0.79297394778638
OSBPL11,-0.270627368982192,8.77969756302467,-3.54238680157303,0.000570680315066172,0.00349570700334885,-0.793468724579276
PDZRN4,-0.261561815741708,6.76332805058757,-3.54225633323308,0.000570935080345803,0.00349570700334885,-0.79388292373808
PCNP,0.163218007781611,10.5518818873993,3.54224036311008,0.000570966272542065,0.00349570700334885,-0.79393362340756
ZNF350,0.240504704817119,8.13463610321356,3.54024372860486,0.000574878704461386,0.00351700600270791,-0.80027080770553
PCIF1,0.159539331885458,8.40511321989292,3.54022006822094,0.000574925218516514,0.00351700600270791,-0.800345886974806
PHOSPHO1,-0.386697558469829,7.34266656890199,-3.5383231560845,0.000578665936873382,0.00353841178678294,-0.806363868056196
MIIP,0.290924702734037,8.15242115771805,3.53813947828106,0.000579029366485,0.00353915696636285,-0.806946450926926
SPATA9,0.300354734774642,6.78551773036049,3.53764461422795,0.000580009588602537,0.00354272545999798,-0.808515922596799
RPP40,-0.176980511600021,7.3469897784612,-3.53755396318393,0.000580189318836037,0.00354272545999798,-0.808803405158441
SUMF2,0.235255593227013,10.0122265822226,3.53746392663494,0.000580367882718372,0.00354272545999798,-0.809088933106476
STIL,-0.385713484987938,7.06771794768852,-3.53716833260184,0.000580954480375346,0.00354272545999798,-0.810026293124086
CHCHD6,-0.187949248473528,7.64853912654432,-3.53712341614958,0.000581043664668464,0.00354272545999798,-0.810168722447319
ENAH,-0.338275024241157,7.68717651767952,-3.53711315426149,0.000581064042070517,0.00354272545999798,-0.810201262519878
SIGLEC9,-0.256318407451409,6.8763430242918,-3.53674110996544,0.000581803279132358,0.00354433028552553,-0.811380950168781
PTPRR,0.310977863787405,6.65219130437833,3.53673717932078,0.00058181109389727,0.00354433028552553,-0.811393413025915
LRRTM2,-0.302285312521086,6.78351377403059,-3.53613138394897,0.000583016698118593,0.00355019852208458,-0.813314069512803
PLXNA1,-0.199261780657274,8.50313947883984,-3.53581994799188,0.000583637408808324,0.00355250173512702,-0.814301365185942
MITF,-0.184501593620429,6.89736100605753,-3.53523161708886,0.000584811688642027,0.00355817111723187,-0.816166265960941
KAT7,0.1696581858542,9.00663232138513,3.534919252414,0.000585436058348429,0.00356049136191898,-0.817156303168032
TMEM107,0.302798744029837,7.48876790538149,3.53410483723245,0.000587066908013809,0.00356892832751466,-0.819737254550017
HNF4A,0.168590429704548,6.68165701496235,3.53368805147647,0.00058790316898011,0.00357252979208942,-0.821057899337347
AGMO,-0.206285030209559,5.8958504942698,-3.5334100691822,0.000588461551573854,0.00357444037815445,-0.821938656059613
MB,0.280476166419825,6.12852451557362,3.53224228433119,0.000590812746218563,0.00358723478858192,-0.825638047016418
SLC25A38,-0.140724587236638,8.73753983328996,-3.53200144723226,0.00059129874318931,0.00358869837881797,-0.826400865415464
IER3,0.292762202875945,9.67357478656923,3.53182625377956,0.00059165251141691,0.00358935856926259,-0.826955740312981
HDAC5,0.170375196989982,8.95310440561169,3.53015876649876,0.000595029672173648,0.00360712320583527,-0.832235919006892
MSTO1,-0.225674246387626,7.35304905319633,-3.53004840355706,0.000595253830150014,0.00360712320583527,-0.832585317815711
NCSTN,0.247015927864274,11.2145136345292,3.53001614876169,0.000595319357839716,0.00360712320583527,-0.832687431838906
METTL7A,-0.296886167683377,8.277120924969,-3.5295492818383,0.000596268589906148,0.00361138119500412,-0.834165381039283
PTPRCAP,0.185501248169923,7.7188438121504,3.52903576670192,0.000597314314686461,0.00361621984482287,-0.835790821761852
XIAP,0.273240154573173,8.29645869063069,3.52832727800834,0.000598759923011682,0.00362347444528878,-0.838033104254936
OSMR,0.324687532639233,10.4325426653394,3.52770616217194,0.000600029967235656,0.00362946020262504,-0.839998564109102
CLDND1,0.208308641240395,10.7340880276265,3.52760137045628,0.000600244493274211,0.00362946020262504,-0.840330139720874
C1orf198,-0.197746080546715,9.06423236526422,-3.52554762664777,0.000604463469445607,0.00365346299127376,-0.846826872027857
BMP2K,-0.244963264784017,8.04618005504203,-3.52508556682612,0.000605416516382619,0.00365771438413268,-0.848288114333704
CCDC28A,0.204864650199388,8.72548581361468,3.52473546984926,0.000606139571139431,0.00366057331276332,-0.849395176807767
INTS8,0.215017921459109,8.46394284373451,3.52423939476766,0.000607165508159309,0.00366525828596705,-0.850963693793497
VNN2,-0.451069128510469,7.33095951113403,-3.52358066461117,0.000608530363339211,0.00367198449476226,-0.853046227738995
PDE10A,-0.239682431789258,7.30652540224624,-3.52286647807257,0.000610013388237058,0.00367941792962583,-0.85530372950654
R3HDM1,-0.279919198616933,7.31239244962331,-3.52109930682263,0.000613697616054195,0.00369866948582826,-0.860888070591101
MANSC1,-0.325826550661002,8.43215431285346,-3.52109337351431,0.000613710021162276,0.00369866948582826,-0.860906816313846
FAM173B,-0.30862628580983,6.62216414517084,-3.51988846115531,0.000616234103345403,0.00371235437833614,-0.864713095129039
RAB39A,-0.279806503512707,6.00698381890269,-3.5195262151162,0.000616994856609273,0.00371540963591552,-0.865857213436953
EMC7,0.211085418231118,11.0071857766379,3.51915714362725,0.000617770854191935,0.00371855414328925,-0.867022791725496
TADA1,0.17590690917914,8.85835877012071,3.51637303038623,0.000623654346716342,0.00375242703644399,-0.875812229704341
IL10,-0.192088629908485,6.58530691525592,-3.5158381056291,0.00062479079988834,0.00375772167863878,-0.877500343909007
PSMD6,-0.227709082312657,9.36668319644227,-3.51558212980092,0.000625335313230604,0.00375945329263093,-0.878308078583957
CTCF,0.176084763034686,9.64836389137681,3.51527881659532,0.000625981101772158,0.00376106100802501,-0.879265125557985
TIGD5,0.190381169830124,8.32621757152177,3.51510188238453,0.000626358105116752,0.00376106100802501,-0.87982337698939
SUPV3L1,-0.169623270072545,8.74547859198856,-3.5150949568934,0.000626372865987375,0.00376106100802501,-0.879845227392711
CCNDBP1,-0.290277494718413,9.62085438910191,-3.51430147304547,0.000628066255431487,0.00376968402635261,-0.882348494107731
NME1,-0.284980098782798,8.94430137540941,-3.51371437663857,0.00062932196493978,0.00377567408203633,-0.884200360771466
BOLA3,-0.212158826266101,9.17791466739339,-3.51341821313336,0.000629956310688776,0.0037779328317238,-0.885134448879272
RNF166,-0.189351686502499,7.56356917537941,-3.51191230542254,0.000633191109904583,0.00379475505943477,-0.889883041152219
ABHD12,0.334586925040369,10.1635005527977,3.51187131681572,0.000633279374808409,0.00379475505943477,-0.890012267953252
SWT1,0.223952017210978,8.81449884691076,3.51148490620449,0.000634112041727164,0.00379741157224163,-0.891230463974797
FGF13,-0.275101751970719,7.07170113128917,-3.51142506527878,0.000634241083699084,0.00379741157224163,-0.891419108493449
E2F5,-0.27015852208361,7.13563271578608,-3.51101370415117,0.00063512881953621,0.003801173339471,-0.892715826810853
SPINT1,-0.188238951889094,10.4098285853023,-3.50992421873659,0.000637485637427359,0.00381372073252276,-0.896149579220454
CXorf38,0.221962939451999,7.934218434238,3.50946832174488,0.000638474294961211,0.00381807628386804,-0.897586183648032
PTPLA,-0.199992920751768,6.565587867713,-3.50901750449839,0.000639453356857467,0.00382237092261067,-0.899006633017081
ELF4,0.238353289436061,9.08725399063835,3.50881902141342,0.000639884860576598,0.00382339033128374,-0.899631973201659
NR2C2,0.241569187791164,9.17610286299,3.50861650512394,0.00064032541522939,0.00382446296719356,-0.900269990987429
RAB5A,0.292001462061002,10.8954431821919,3.5064986916366,0.000644949664375617,0.00384943897046218,-0.906940280757135
TMCO1,0.217013216585654,10.4017687642933,3.50646083795438,0.000645032603404863,0.00384943897046218,-0.907059475600532
SEC63,0.255103491776598,10.8676797174028,3.50620598771937,0.000645591252693328,0.00385120417068809,-0.907861928871907
LINGO1,-0.251611959489989,7.05271038099249,-3.50521672889605,0.000647764097411219,0.00386135328646396,-0.91097638692727
TOM1,0.189732400127161,10.1727200586107,3.50519145647763,0.000647819696821268,0.00386135328646396,-0.91105594214293
RAD51D,-0.146673460251,7.36414513189307,-3.50475942377348,0.000648770865840692,0.00386545016487677,-0.91241586921877
C11orf82,-0.29550354012065,6.7127390536491,-3.50186270389031,0.000655182382106431,0.00390206385375663,-0.921530499357324
MTX1,0.213645216757726,9.00535084656388,3.5011245537144,0.000656825697689625,0.00391026139652609,-0.923852142183119
ZNF408,0.206285285357949,7.27451197460271,3.50090859717566,0.000657307206999535,0.00391153854173444,-0.924531297765032
CCDC71L,0.200856919235219,7.22790490100656,3.5006836532295,0.000657809108634131,0.00391286894384358,-0.925238681632687
IPO8,-0.316853268940068,8.3777022390241,-3.50056906701674,0.000658064915543689,0.00391286894384358,-0.925599008135396
PNPT1,-0.231924878597618,8.01561850046004,-3.49971260700783,0.000659979880840861,0.00392266338101398,-0.928291921001407
LMAN2L,0.18580181811274,8.88770949166644,3.49806268761733,0.000663683750238127,0.0039428290346741,-0.933478158225245
COX6B1,-0.204378429223404,10.8303729342588,-3.49796176511005,0.000663910943180739,0.0039428290346741,-0.933795326643716
TBC1D2B,0.184439600784723,9.06250631740245,3.49695878756085,0.000666172792621355,0.00395465866478747,-0.936946975143769
JRKL,0.25393581775564,7.64951734662533,3.49652522658135,0.000667152775659046,0.00395854241849684,-0.938309124460437
NOTCH1,0.22581078050546,8.03459235628372,3.49643035333256,0.000667367399746583,0.00395854241849684,-0.938607176293351
NR1H3,0.277909360426072,8.18961014688675,3.49592910820499,0.000668502405704699,0.00396221728363221,-0.940181769183497
ESRP1,0.238912322191817,9.0663623591333,3.49591789280067,0.000668527822342423,0.00396221728363221,-0.940216998753973
TMEM87B,0.262394001514107,8.6204636849721,3.49543774767062,0.000669616793345588,0.00396706657472957,-0.941725133998021
ALDH7A1,-0.239740362464483,9.81243553919625,-3.49481044537273,0.000671042034135863,0.00397345323893313,-0.943695237609337
GPATCH8,0.214610096650574,8.6466154273188,3.49472462670603,0.000671237237482731,0.00397345323893313,-0.943964737231463
CLCN5,-0.377677006424638,7.8135520291946,-3.49453787775745,0.000671662201879996,0.00397436305320833,-0.944551173580791
RPL3,-0.140892803978181,12.2056417414398,-3.49404193895311,0.000672791986251021,0.00397944101355014,-0.946108417113547
SLC8A1,-0.253786958968826,7.4021160959565,-3.49365299566298,0.000673679278819319,0.00398308115979897,-0.94732957073307
ZNF480,-0.234597528942224,8.14135201718032,-3.49324622210505,0.000674608426074353,0.00398696573231761,-0.948606588011681
ZNF777,0.27982939679282,8.61818813042107,3.49228100756307,0.000676817988178278,0.00399841142935482,-0.951636283663448
CHD1,0.217696970275778,9.31497853622365,3.49059488831483,0.000680694196843693,0.00401968991453323,-0.956927191629327
CA7,0.205425842211003,6.04681813286348,3.49037279061126,0.000681206330877674,0.00402109345434682,-0.957623962621258
ADI1,-0.274829256931373,10.0652034829248,-3.4886746422289,0.000685134090543686,0.00404264984315568,-0.962950255646305
RGS2,-0.391947280225741,8.71430524841223,-3.48838145677362,0.000685814373087132,0.00404402533626787,-0.963869628457283
DDR2,-0.239843571292029,7.43589269528733,-3.48833628085081,0.000685919251970901,0.00404402533626787,-0.964011285848551
DOCK10,-0.273131251645347,7.16835213362466,-3.48799010905391,0.000686723413906333,0.00404566466429598,-0.965096721779573
BMP1,0.293058576543244,10.6734009190588,3.48797885385609,0.000686749574780158,0.00404566466429598,-0.965132011454233
EPM2AIP1,-0.212569322213549,8.53076381719449,-3.48679623588676,0.000689503611923848,0.00405945164427431,-0.968839492126998
CCT4,-0.161117049390995,9.34503738395375,-3.48673604439122,0.000689644061333613,0.00405945164427431,-0.969028163921235
SPON2,0.435572413758229,7.86608819032492,3.48512610767602,0.000693410658102847,0.004079983755769,-0.97407357468239
PLXNA4,-0.291359977609059,6.78543045432481,-3.4842090031089,0.000695564958282291,0.00409101654106537,-0.976946863271174
IGF2BP1,-0.234353032797024,7.2435451355105,-3.48308150712273,0.000698222106688586,0.00410499682387418,-0.980478469900147
DCTPP1,-0.172189143598191,8.97473220668459,-3.48269887435072,0.000699126019352695,0.00410783845283014,-0.981676763741267
MAPK8,-0.266698140704309,8.08660815094975,-3.48263957642886,0.000699266200352082,0.00410783845283014,-0.981862457943967
LINC00313,0.289861968840936,6.39145560049329,3.48206829944166,0.000700618061833032,0.00411413035026684,-0.983651307392154
ALDH6A1,-0.172930977139286,8.29465250059619,-3.48189416225996,0.000701030626441116,0.00411490372916217,-0.984196538924839
CDH26,-0.239215854289753,6.55171075833983,-3.4789829056929,0.000707961911318672,0.00415392469472562,-0.993308549157546
UBE4B,-0.15221461302094,9.66324588952297,-3.47869913128283,0.000708640976368378,0.0041562445735681,-0.994196411397808
CREBRF,0.281002469333895,10.2638770628616,3.47841217118964,0.000709328287984855,0.00415744474791625,-0.995094181265961
KCNF1,0.402547122226893,7.4282895246466,3.47837676395951,0.000709413136972945,0.00415744474791625,-0.995204950508257
ALS2CL,0.189302998347124,7.22613594446743,3.47821319192445,0.000709805240850385,0.00415807940171891,-0.995716663252565
YWHAZ,-0.171958294588903,11.3043828153531,-3.47779746980904,0.00071080270000727,0.00416225833645344,-0.997017105378193
CLDN10,0.34741613686004,6.28236467615861,3.47610564992529,0.000714875575995399,0.00418361396743098,-1.00230807766088
DEFB126,-0.203933612672817,5.86508745751395,-3.47604550373542,0.000715020774994689,0.00418361396743098,-1.0024961395901
NHP2L1,-0.156220803506411,8.99839573858473,-3.47544006327099,0.00071648391613825,0.00419050133945769,-1.00438905210204
GSTP1,-0.189523835741696,12.4323844501476,-3.47468453909197,0.00071831370953418,0.00419786713990047,-1.00675082758403
EMILIN2,-0.303780599586748,9.00314465802313,-3.47468344801325,0.000718316355179202,0.00419786713990047,-1.00675423800542
SMOX,0.260090231490982,7.608405228437,3.4738807095527,0.000720265320338897,0.0042066287129752,-1.00926314950048
SMARCA5,0.267974156001083,9.82830521912418,3.47382949491354,0.000720389832834262,0.0042066287129752,-1.00942320188899
DCAKD,-0.187799629800571,9.11580802493469,-3.47062240089068,0.000728227355002219,0.00425070078810259,-1.01944197906718
NOVA2,0.205851009654737,7.41982507385535,3.47016772015188,0.000729344978788313,0.00425552898615196,-1.02086176875127
SPRYD3,0.18809269199822,9.0441708962467,3.46814392937721,0.000734339143859437,0.00428296289676935,-1.02717944524805
KRT16,0.302333962199266,7.4405764747084,3.46415608660889,0.000744274351686016,0.00433918166595775,-1.03961956813323
CHIC2,0.30537583031799,9.76638043680766,3.46355909001418,0.000745772529502083,0.00434618668644989,-1.04148090745951
CCDC88B,0.204358079769896,7.09217124149605,3.46328060994925,0.000746472351944265,0.0043485353591791,-1.04234907451799
LAMC2,0.292718956786118,7.42447526217356,3.46239559383601,0.000748700506914116,0.00435978184689933,-1.04510775375319
PFKL,0.271697961625486,9.55372733136957,3.46192304466843,0.00074989277748311,0.00436498970318039,-1.04658050019425
PPP1R14C,0.39937405767591,8.74978520423834,3.46143199440957,0.000751133619291625,0.00437047603504432,-1.04811073438391
HDGF,0.218960650259847,10.7526775149185,3.4612306887904,0.000751642859177156,0.00437170287010898,-1.04873800165133
MGAT4B,0.210432604964362,8.10575400677311,3.46022168198759,0.000754200225300704,0.00438483630987326,-1.05188161572608
DNAJB4,-0.320099259715006,8.53108968837526,-3.45987245969599,0.000755087247142087,0.00438825198646518,-1.05296946304558
HIST1H4H,-0.392601984453117,9.44588947441716,-3.45929543510306,0.00075655503524241,0.0043950387872072,-1.05476673231284
HSPA9,-0.203287945268084,10.8086150452362,-3.45900775013199,0.00075728782680444,0.00439755210087668,-1.05566269920453
CCNB1IP1,-0.203803771699366,7.51835679762848,-3.45778959004318,0.000760398129544945,0.00441373280164616,-1.05945587040195
RNF138,-0.27060054886682,7.58389447766533,-3.45759563600812,0.000760894455598977,0.00441373280164616,-1.0600597146627
LRGUK,-0.224162956834764,6.01503399578057,-3.45756299016657,0.000760978025865689,0.00441373280164616,-1.06016134946429
GK,-0.314796677517485,7.02903861032605,-3.45638459978571,0.000764000379227746,0.00442950912388829,-1.06382945679024
C15orf41,-0.26303827053368,7.63644698109872,-3.45531096815106,0.000766763869738804,0.00444377272766741,-1.06717058633614
NR1H2,0.177815035470916,9.32076226631553,3.45514689320119,0.000767187020026304,0.00444446699501992,-1.06768111151159
COPZ2,-0.237393155449865,7.88701551519229,-3.45424564843762,0.000769515254136598,0.00445619288077285,-1.07048501643935
