,logFC,AveExpr,t,P.Value,adj.P.Val,B
BCL6,0.713720940781089,9.28107981899492,10.3497559173727,1.29608926384389e-21,7.59560152183075e-19,38.3837411979642
QPCT,0.705420116226608,7.76599436412335,10.3211775025926,1.61293953883797e-21,9.08891430135199e-19,38.1697892659096
RDH13,0.716364330501568,9.98190912374023,10.2821017840804,2.17419357667211e-21,1.17978185525271e-18,37.8776905020003
PLA2G16,0.529995445401672,9.78438245805634,10.2633410450155,2.50888069556553e-21,1.31277182395466e-18,37.7376324415172
BHLHE40,0.947556721500417,10.2236146860102,10.2493224815105,2.79196719193826e-21,1.41052108031336e-18,37.6330545970967
SIGLEC6,0.729229554080037,10.7195846977243,10.2404462247149,2.98740450132724e-21,1.45894877829818e-18,37.5668725329041
F13A1,-0.532908727286639,11.985428117874,-10.2347205952319,3.12062679268587e-21,1.47484848837551e-18,37.5241959765386
TMEM139,-0.479348334389275,8.92784483009906,-10.1939111800733,4.25747031583367e-21,1.94925617491497e-18,37.2203423819482
B3GNT2,-0.438160321616073,8.10529697944957,-10.1681997341797,5.1763365546378e-21,2.29813657157571e-18,37.0291962156644
SH3PXD2A,0.530311741564374,9.80922461392969,10.140393148017,6.3928973694584e-21,2.75477468705691e-18,36.8227307477827
HSD17B1,-0.507116893874246,11.8872371832923,-10.1228135286599,7.304587744348e-21,3.02208371350872e-18,36.6923393449221
INHBA,0.849397529234226,11.2685445551932,10.1206427945455,7.42577391893481e-21,3.02208371350872e-18,36.6762460489741
NEK11,0.644894184721412,7.74272176231037,10.1004219962074,8.65513567726861e-21,3.4271998056125e-18,36.5264129098409
SOD1,-0.428941438828842,11.4902263756984,-9.99114982231817,1.97573457268536e-20,7.61749663800346e-18,35.7192128503479
GCLM,-0.490257504774847,8.11381438866883,-9.96963705417314,2.32317230225723e-20,8.72738394881298e-18,35.560797307307
CYP2J2,0.636617104609238,9.31690305256751,9.96156296196714,2.46869452133096e-20,9.04221085800497e-18,35.5013842912689
IGSF8,0.594439062375519,8.46248983065525,9.89011700942964,4.2218702297434e-20,1.50864928624318e-17,34.9766788650122
TBC1D22A,0.3038504563063,9.32953928094038,9.86678854560453,5.02830104081069e-20,1.75403901306946e-17,34.8057554486444
GPT2,0.581254040909374,7.78026585026457,9.8509184178592,5.66261330961502e-20,1.9293708743993e-17,34.6895921395052
HILPDA,0.798880277714801,9.78972458761204,9.8207175983537,7.09728014195229e-20,2.3632329854487e-17,34.468790333836
PPAP2B,-0.451379888383697,11.8928924497059,-9.73433901561688,1.35141073808284e-19,4.39989304970038e-17,33.8391411949927
TRIM24,0.465201663803301,9.14930441127657,9.72052538665458,1.49762624369163e-19,4.76993958615784e-17,33.7387079605695
NPNT,0.674504222104926,8.2404790459037,9.70917011592071,1.6295058428877e-19,5.07955108598888e-17,33.6562025411918
ERRFI1,0.671428644507895,11.5390923776519,9.69392701506002,1.82483738836849e-19,5.56993595353892e-17,33.5455257829913
CST6,0.65634004362243,8.59266870563277,9.59464078192229,3.80661942751341e-19,1.13817920882651e-16,32.82680738119
NANS,0.364656971833355,8.56307673306755,9.51734263973124,6.72964939875153e-19,1.97192186682217e-16,32.2699043228561
CLDN16,-0.713165917595193,7.53342912499754,-9.51386452342298,6.90403515601374e-19,1.98335331511289e-16,32.2449009815328
SEMA4C,0.599767170281794,8.61401827544235,9.50718549361713,7.251582753581e-19,2.04313344082145e-16,32.1969004334162
SH3BP5,0.722026935615604,9.00498674018156,9.48247888617511,8.69497202878379e-19,2.40358556969267e-16,32.0194935157684
TMEM45A,0.904508680162284,8.93896185705194,9.46257583950555,1.00623587770316e-18,2.73006700819056e-16,31.8767550285451
OLFML3,-0.531875398379473,8.87897732796001,-9.41942602812367,1.38033504554152e-18,3.67696159131433e-16,31.5678411307356
TMEM168,-0.471860792858825,9.20616568171618,-9.37980941453245,1.84392378180933e-18,4.82416559415866e-16,31.2848807928114
MIF,0.425445443377308,11.5131670853877,9.29771833594946,3.35315780850793e-18,8.61879211446486e-16,30.7005777562684
GPX3,0.522887846936596,11.3937209634671,9.2393048058507,5.12303420885784e-18,1.29409610679269e-15,30.2864922179155
OCRL,0.395918781728497,9.5709556036221,9.23587451990066,5.25191618179225e-18,1.30416650812607e-15,30.2622193935554
RFK,0.437637934068302,8.950287675023,9.20884282646117,6.3866954863523e-18,1.55952459284246e-15,30.0711139514548
ZC2HC1A,-0.583666254911899,8.83501403318082,-9.1895693450754,7.34125827692082e-18,1.76322581992077e-15,29.9350433529917
DAB2,-0.418289412154929,12.953481232157,-9.13783824967513,1.06612079623316e-17,2.51931222348581e-15,29.5705957490999
P4HA1,0.519991078824699,9.12531958269284,9.11412506957215,1.26450013548311e-17,2.9406653150735e-15,29.403914427824
NTRK2,0.501442667366406,6.59173269032854,9.11100877290098,1.29315556856671e-17,2.96031597422983e-15,29.3820275956202
DIO2,0.879709187098757,7.64231934639981,9.10189317467549,1.38072642173485e-17,3.11215735459036e-15,29.3180293774776
ARID3A,0.472207790964751,9.99070410098967,9.0862075026494,1.54539284092943e-17,3.4305379564329e-15,29.2079875443342
ERGIC1,0.390445948857405,9.05017044999225,9.07809339051881,1.63807171142602e-17,3.54253709185468e-15,29.1511048663022
CEBPA,0.486771381096416,10.4584265729026,9.0775725668653,1.64420532554855e-17,3.54253709185468e-15,29.1474546804831
BIN2,0.621425303042347,8.36402759760541,9.01861692018444,2.50821344143839e-17,5.32577320732085e-15,28.735020082431
ANKRD37,0.82126001350801,8.38248580640245,8.99444821081897,2.98101751056768e-17,6.23926964961816e-15,28.56637861246
FAM43A,0.594347089703922,9.69356247033461,8.96135925556344,3.7745697217548e-17,7.74575835256524e-15,28.3359077111511
CSNK1E,0.363786004527727,9.29293627987366,8.96017597979273,3.80652925660158e-17,7.74575835256524e-15,28.3276748448487
TPI1,0.420264807694467,9.29731365396942,8.93686234971876,4.49387019691026e-17,9.01913592533318e-15,28.1655912669374
FAM184A,0.524746806213106,9.14842065373764,8.90999904693536,5.43951513531287e-17,1.07695048983066e-14,27.9791262543523
TKT,-0.336861896636769,10.2935791213958,-8.87925391972166,6.7657462360738e-17,1.32166597472956e-14,27.7661086927524
BMP6,-0.453183729021914,8.80448694427962,-8.86841122182243,7.3061622927848e-17,1.40845504936303e-14,27.6910853410696
SERPINA3,1.35809417616092,8.11032509604172,8.82211383180412,1.01376374880621e-16,1.92891593295582e-14,27.3713334181204
GDPD3,0.525769877975627,8.72386274515412,8.81604231573504,1.05818245698506e-16,1.9876193817036e-14,27.3294719715225
GAPDH,0.515481261695042,12.4082218642146,8.80532030063262,1.14138414741106e-16,2.11676191692651e-14,27.2555871614469
HN1L,0.427923189390876,9.43561362810592,8.79830590198926,1.19929024555263e-16,2.19635017344895e-14,27.2072793937506
CCBL1,0.30568291250221,7.49739167915963,8.79050902428715,1.26707719328627e-16,2.29184542701693e-14,27.1536088263705
PHYHIP,0.455539096570794,7.0855560490511,8.70630140777427,2.29054596912906e-16,4.09253524313536e-14,26.5757182192503
UBE2Q2,0.366107015256153,9.95794495694119,8.70184601002951,2.36322504098487e-16,4.17151928620112e-14,26.5452325088512
MFF,-0.257841212943726,9.45109151986384,-8.68898324291025,2.58611807195613e-16,4.51062093717015e-14,26.4572712574363
C12orf39,-0.824377262667166,6.90521103658384,-8.66800722417007,2.99509732503934e-16,5.16249069519428e-14,26.3139916257155
SLC20A1,-0.45325063731479,11.1738291426555,-8.65746931733379,3.22411743054305e-16,5.49262145056816e-14,26.2420877209719
EPHB6,-0.396100356516399,7.67413622412474,-8.62924173111682,3.92661916859903e-16,6.6125169470281e-14,26.0497345760758
CLDN1,-0.876814217745636,10.1606237370143,-8.61460602464065,4.34853266007997e-16,7.2398127275945e-14,25.950147435216
CCSAP,0.552019437795584,10.2203274491841,8.60480172467718,4.65597658696674e-16,7.66457449164603e-14,25.8834910134468
SCARB1,0.403784207058509,11.6652499703921,8.5980837220781,4.87897343127094e-16,7.94242663795006e-14,25.8378433281372
PREP,0.392234534141211,8.79830095840307,8.55291421995236,6.67883246336317e-16,1.07529202660147e-13,25.5314741530045
CORO2A,0.522443187470092,7.4762114348413,8.53223478406464,7.70896519702295e-16,1.2276527076259e-13,25.3915335188337
ARL4C,-0.406066976138355,8.5903230349455,-8.52924386740033,7.87043666965387e-16,1.23988997469999e-13,25.3713103159115
MORC4,-0.312253138287977,11.2987381334045,-8.51603322429215,8.62464832425997e-16,1.34425236807163e-13,25.2820367656678
PRKD3,0.374115954323679,7.33375031755902,8.5128141427017,8.81901733818014e-16,1.36007813707029e-13,25.2602957339973
CADM3,-0.607087971784636,8.08828076439677,-8.49545682482817,9.94424520891471e-16,1.51729886285768e-13,25.1431528234363
TRIM14,0.427711115475911,7.3746253654195,8.49399020129766,1.00455934541803e-15,1.51729886285768e-13,25.1332612925395
LIMD1,0.69052970718108,8.63200323936456,8.49127641283713,1.02358289869096e-15,1.53025643354299e-13,25.1149610573032
RCAN1,-0.439208407411215,8.91314897658922,-8.44945864983477,1.36608615913245e-15,2.0129416441528e-13,24.8334111629045
FAM101B,-0.397491265796067,8.50822896382511,-8.4486281736769,1.37392781663559e-15,2.0129416441528e-13,24.8278282364363
FBN2,-0.371246382066916,12.1757956000085,-8.44492472081084,1.40944311135473e-15,2.0445298044018e-13,24.8029355844297
APMAP,-0.30705587252541,10.2181631022237,-8.41757026617549,1.70147483592111e-15,2.44395174716473e-13,24.6192779373865
GPR34,-0.447518096613742,8.07754329571161,-8.40866774647633,1.80886728143731e-15,2.57298199420757e-13,24.5595843593217
NEURL,0.539628155962065,8.54413041704049,8.38256086595054,2.16402117177808e-15,3.04856482574237e-13,24.3847526553383
ENPP1,-0.491744745069013,9.63898360747687,-8.35336698924685,2.6433425198694e-15,3.68834392939111e-13,24.1896404470855
SLAMF1,-0.419270879994551,6.24643910509427,-8.34695124796294,2.76200927249737e-15,3.78762803474057e-13,24.1468176765624
LCP1,-0.474565886182045,11.2265020073832,-8.34672960859217,2.76620162253253e-15,3.78762803474057e-13,24.1453386728453
MME,0.428471958604495,9.92513844126617,8.34225545434243,2.85219064977832e-15,3.86920788980576e-13,24.1154876948484
SMARCA1,0.323070073820553,9.30026314769851,8.32033204421686,3.31330863001875e-15,4.45351236132154e-13,23.9693592834193
PPP1R12C,0.338909591571623,8.67125740408325,8.31823548967805,3.3610932012746e-15,4.47667059017038e-13,23.9553972519479
VWA5A,-0.448681414639257,9.14608832427338,-8.31413580682676,3.45651212247341e-15,4.5622846041764e-13,23.9281016037632
ACSF2,0.343967629341376,9.15014732142547,8.31016823008902,3.55140720920528e-15,4.64568455554166e-13,23.9016933857869
LIMCH1,0.593153003884654,10.3021993014374,8.30811165699768,3.60160545191964e-15,4.66965676779422e-13,23.8880078687739
MFAP5,0.408879823323845,12.19459360365,8.29781614749335,3.86365612108536e-15,4.9654759500019e-13,23.8195274550706
CYTH3,-0.364513160981062,9.89041351870854,-8.27292422083124,4.57775396712923e-15,5.83205855412263e-13,23.6541753193723
APLN,-0.558629241465585,8.6710695898824,-8.25920807156193,5.02552614330002e-15,6.3473261659904e-13,23.563192675882
LANCL2,-0.237619576185704,8.9798615091162,-8.2487283524414,5.39660259884879e-15,6.75774569878066e-13,23.4937409898671
COL17A1,0.818889927145415,9.02608361231995,8.23429514665327,5.95240748129931e-15,7.39056966173866e-13,23.3981779724909
NRIP1,0.66182509386608,10.4741830497293,8.22414181501785,6.37696769335877e-15,7.85117257776466e-13,23.3310144164484
LAMA2,-0.404858709626922,9.81778473187304,-8.21948441647745,6.58160832226612e-15,8.03559529412674e-13,23.3002232733044
GOT1,-0.342137866614067,9.17394205624461,-8.21199236831499,6.92451249054735e-15,8.38438285115779e-13,23.2507143443983
LDHA,0.519182230176146,11.6240315158642,8.16346277818714,9.61548592135151e-15,1.15472528060427e-12,22.9307027866495
PNCK,0.615248314892701,7.98789496377508,8.15685280543066,1.00543090912314e-14,1.19760717476123e-12,22.8872072965297
TRPV6,-0.49018472857253,11.2815266036254,-8.15211056874038,1.03812830442321e-14,1.22658207968584e-12,22.8560156251873
PRKAB2,0.457411133878802,8.63601226490049,8.14503529429787,1.08887631007941e-14,1.27625014551788e-12,22.8094997142792
ENPP2,-0.409544181348819,10.7992164164656,-8.13459602369169,1.16826472746754e-14,1.35843226366087e-12,22.7409136892958
SLC16A10,-0.521257699964245,8.71180545759909,-8.12419165446599,1.2530782776294e-14,1.44557872799593e-12,22.6726119079842
SLCO2A1,0.612784736549136,11.6017287957142,8.1042026309898,1.43346742159209e-14,1.64076024951139e-12,22.5415438072766
SYDE1,0.527292507936282,10.3602165021392,8.09895966049293,1.48488827661303e-14,1.68644171633004e-12,22.5071992867244
TMEM141,0.340107448555599,10.3188407594619,8.09581001734706,1.51665125134003e-14,1.70926596026022e-12,22.4865740191308
C18orf8,-0.25529971432065,9.39855693143056,-8.0567371219539,1.97122168342973e-14,2.20460831175031e-12,22.2311287462398
VWCE,0.581816592711331,7.8175567150315,8.04797486831804,2.09035777746918e-14,2.32013877255311e-12,22.1739514967446
BAD,0.328629366199731,8.56749129909771,8.03225896866021,2.32213848803357e-14,2.55801887129171e-12,22.0714977894864
ARPC5,-0.29016001056385,11.1080852247065,-8.02178889462649,2.49047334118018e-14,2.71740566021292e-12,22.0033128219656
PLIN2,0.665828318518068,12.0202529217178,8.02038451443997,2.51395125854181e-14,2.71740566021292e-12,21.9941712840266
C12orf75,0.578815990337848,9.46440097455134,8.01950301299515,2.52879950878521e-14,2.71740566021292e-12,21.9884338430419
BHLHE41,-0.378434868366335,8.13130129393612,-8.01878145120293,2.54101819295045e-14,2.71740566021292e-12,21.9837377021758
KDM3A,0.386328121539632,8.78211496992341,8.00545695742876,2.77743361238451e-14,2.94870868514822e-12,21.8970662520734
DNM2,0.304196586205997,10.1729806076822,7.9906391850608,3.06593691985327e-14,3.23158574192592e-12,21.8007894301393
MAF,-0.253099527532132,8.11788698922047,-7.98764204150505,3.12779636768039e-14,3.27323889877753e-12,21.7813296652092
BTD,0.40526720514055,8.39318229781521,7.97385591369037,3.4285993844526e-14,3.56258223983086e-12,21.6918795826772
USP9X,-0.314136048437849,11.1305420105522,-7.95127158661764,3.98431157495771e-14,4.11085555526095e-12,21.5455568964826
HSD17B2,-0.392493924265464,11.5345982260484,-7.94651730298364,4.11217755897801e-14,4.19576664240907e-12,21.5147880354828
GREM2,0.606973765338687,8.76661523860797,7.94608932439062,4.12388503519832e-14,4.19576664240907e-12,21.5120188149612
LRIG3,-0.546218598086609,8.11828864045053,-7.92717733674463,4.67547118505966e-14,4.72416057464201e-12,21.3897451129779
PXK,-0.293722377764995,8.46807295199553,-7.92161557875419,4.85113475447956e-14,4.86808049916986e-12,21.3538217274719
SLC23A2,-0.374439743668569,8.92610274708259,-7.91623919124683,5.02713797433268e-14,5.01038084775157e-12,21.3191110742021
RASEF,0.649781622983891,8.06305697487473,7.91506479952225,5.06641499782631e-14,5.01540852251035e-12,21.311531068445
DNAJC1,0.3072337953793,9.12111568943142,7.90462173964964,5.4292859393396e-14,5.3385549192795e-12,21.2441591487064
LRRC1,0.441228638018996,10.1693108432003,7.90093234021491,5.56352792565035e-14,5.43408317591355e-12,21.2203712198186
GUCY1A3,-0.346876563501628,8.6172952733456,-7.89665500305998,5.72327203286782e-14,5.55308997043354e-12,21.192801446585
PRRG1,0.338639150439519,8.9790466918198,7.89190274510178,5.90607145341491e-14,5.69275347789354e-12,21.1621818500857
EZR,0.32211321335806,12.887206027512,7.86732894874726,6.94741435893591e-14,6.65271684789346e-12,21.0040388754624
CSHL1,-0.285393773853228,13.6698567295759,-7.84649643621557,7.97082461283955e-14,7.58315268848780e-12,20.8702228991702
MMP14,0.323666719575447,8.91071110323848,7.84149359562338,8.23797492564942e-14,7.78674649262514e-12,20.8381218350426
PTPRD,-0.460855670486017,7.67431285249192,-7.82139612110374,9.40325554738554e-14,8.83122416825292e-12,20.709299159506
MIIP,0.392506446980033,8.06084800152307,7.7687883912998,1.32813906532902e-13,1.23939907300226e-11,20.3731103514
VWA1,0.293438335899809,9.00153308885151,7.75674952773702,1.43705191994254e-13,1.33254732146064e-11,20.2963849069096
SLC16A3,0.447247379572188,10.2767086700782,7.74121019979555,1.5907591342761e-13,1.46579950165277e-11,20.1974658971153
ARHGEF4,0.572348655091694,6.68217101795711,7.73771703159981,1.62748651656201e-13,1.48817988066131e-11,20.1752472999131
TLE6,0.333647599863998,7.37338146320787,7.73697808370424,1.63536250622122e-13,1.48817988066131e-11,20.1705480026025
DPYSL3,-0.282036350643782,7.97517042874029,-7.72535196579125,1.76434899029479e-13,1.59564673190179e-11,20.0966512131836
PIK3CB,0.514805666604886,9.80075519621772,7.72011377313164,1.82569918158297e-13,1.64100114781424e-11,20.0633806218691
PUSL1,0.250557036359543,8.11284623398801,7.70898860204829,1.96307171123856e-13,1.75371729520464e-11,19.9927679636447
ZMYND8,0.240125795485779,8.7763361365541,7.68191522945714,2.34147090819383e-13,2.07908425914835e-11,19.8212111270598
ARMCX1,-0.321317960374906,7.80631176410105,-7.67447379713734,2.45753773256234e-13,2.16899911564884e-11,19.7741266258291
BTNL9,0.561084298332623,7.21960638279721,7.66671378853126,2.58462394218817e-13,2.26750451359275e-11,19.7250585560736
KL,-0.573047767172639,9.38749224548045,-7.66520854613756,2.6100163050457e-13,2.2761517193586e-11,19.7155444176321
DISP1,-0.26391542597134,7.43406985710007,-7.6487804515923,2.90367276051135e-13,2.51726092392022e-11,19.6117884033057
RASSF7,0.392600129581012,8.78256172677465,7.63957861957016,3.0821688457755e-13,2.65628563290922e-11,19.5537363330248
MOB3A,0.314138217767319,9.63256086187294,7.63417615862428,3.19196687463201e-13,2.73482495206044e-11,19.5196751811407
LRRC8A,0.333765271171886,9.67556328946029,7.60298702912387,3.90559259052714e-13,3.32679285138448e-11,19.3233492223881
MTSS1,-0.357272072887042,9.00208113659486,-7.59049798749252,4.23361754960357e-13,3.58536015718161e-11,19.2448848392258
MKNK1,-0.209243937133824,9.0113380917204,-7.58033854428883,4.52038977667646e-13,3.80622015046476e-11,19.181120094118
ST6GAL1,-0.439908736818882,7.82675828684236,-7.57666839813373,4.62863269533321e-13,3.87509129253297e-11,19.1580988241022
CA4,0.412661105199327,7.67541861086721,7.5746789632505,4.68837166272899e-13,3.90280302446832e-11,19.1456230602104
KLRD1,-0.39485107902889,7.04273051844503,-7.55673747367098,5.26266598526634e-13,4.35611973729588e-11,19.0332109402342
MAP4K3,-0.278492402083936,9.96714356094213,-7.55493133867837,5.32418910771871e-13,4.3822862144487e-11,19.0219045274607
PCOLCE,-0.386580231708356,8.67481720360707,-7.54565959421207,5.65136433491909e-13,4.62559435032959e-11,18.9638919119602
BMP5,-0.400279041251109,9.36658601326897,-7.5382307983569,5.92775499451553e-13,4.82486324581373e-11,18.9174450002118
SYNPO2L,-0.376714907250141,7.22537013540758,-7.52618495972742,6.404531185714e-13,5.18413184540861e-11,18.8421963955845
KIT,0.507100992751223,7.85960262715223,7.51746102438337,6.77325883527582e-13,5.45247336239704e-11,18.7877497875466
EDEM2,0.416153863220087,9.69568916280834,7.51375690319425,6.93608107980814e-13,5.55303409291088e-11,18.764645001915
ITPR1,-0.264047593663505,7.81306894236363,-7.49683213888977,7.73054592511898e-13,6.15544719287599e-11,18.659172946194
MYCN,0.353327578425407,8.31886553895607,7.48749690846971,8.20649330387365e-13,6.49909910243529e-11,18.6010661668843
BACH1,0.367247536906827,8.28909878530074,7.48665121539626,8.25101176023392e-13,6.49922437092404e-11,18.5958045986848
S100A6,0.321805346206355,10.0922539379013,7.47989963810044,8.61507237957772e-13,6.74970189482317e-11,18.5538133546766
SLC1A1,-0.437765352565936,6.93895373039333,-7.47156230844549,9.08656568617899e-13,7.08123797171321e-11,18.50199492059
RASL11B,-0.389834001722816,8.85191123846185,-7.46717325579738,9.34491098325218e-13,7.24403655109141e-11,18.4747316541462
CYSLTR1,-0.409215113838465,7.03014971203729,-7.46386478672422,9.54442829530258e-13,7.35975889234095e-11,18.45418776592
ZCCHC2,0.3420356681329,7.97975451389347,7.46299594032933,9.59751698473231e-13,7.36194876143e-11,18.448793699679
ZNF641,-0.316620224961658,7.59771603444885,-7.45201246917147,1.02942815310009e-12,7.85528743284862e-11,18.3806416165871
FAM26E,-0.410683368954971,7.82496992293966,-7.44375731482839,1.08505904149172e-12,8.23689120046382e-11,18.3294634595655
TRAF3,-0.334244213556083,8.11535345665106,-7.4400979658352,1.11065789858125e-12,8.3877571505742e-11,18.306789495401
ASTE1,0.484911325408861,7.81696795013741,7.41237370383632,1.32495007016368e-12,9.95479152716313e-11,18.1352513916457
TMEM176A,-0.38568922245158,8.60036884222984,-7.40804428299458,1.36190726231818e-12,1.01802567858284e-10,18.1085033474267
FKBP2,0.372992803646307,9.34812656026781,7.40542442315977,1.38476291409694e-12,1.0298559113926e-10,18.0923224904289
ASAH1,-0.274943078706062,10.5384554460344,-7.40167427723088,1.41813878983566e-12,1.04935108130719e-10,18.0691675149754
ZFAND5,-0.238914532112929,10.7393444288783,-7.39528716399703,1.47681881743456e-12,1.08499383779928e-10,18.0297492075871
PKM,0.331263931277407,10.2181687570904,7.39482897762172,1.48111915609757e-12,1.08499383779928e-10,18.0269223856209
YPEL4,0.293121678312366,6.82734269964458,7.39100472706475,1.51749687418061e-12,1.10611177629951e-10,18.0033329904125
ARHGAP17,-0.339150448762263,10.3893771518536,-7.384717745951,1.57922487414044e-12,1.14540711044711e-10,17.9645706649704
HIGD1B,-0.45910363422502,9.32913631196975,-7.38219482270768,1.60468624375103e-12,1.158140795921e-10,17.949021938711
EAF1,0.341913365574541,8.91164407851308,7.35930302467397,1.85500542742703e-12,1.33223943711928e-10,17.8081063008369
HMGN3,0.332060236178615,8.8748514107538,7.34048235946348,2.08933522044258e-12,1.49321221047338e-10,17.6924760160664
NARF,0.239708345319588,8.51107619208025,7.33388425697254,2.17820839928417e-12,1.54917142028701e-10,17.6519867273729
LEPREL1,-0.468503500346516,8.68739481144844,-7.2991508273562,2.71117979733936e-12,1.91891281211686e-10,17.4392577391948
ADORA2A,0.315620509401843,7.09578676687369,7.29611155229544,2.76351674592848e-12,1.94655210791338e-10,17.4206764297269
SCN9A,-0.36062859506186,7.00664640897164,-7.28695313016874,2.92732246291029e-12,2.05206705282768e-10,17.3647165755731
ILVBL,0.339756347456257,10.212491876532,7.27982408443452,3.06142170538676e-12,2.13585187645817e-10,17.3211902078045
RALYL,-0.355836243017538,6.26135984968668,-7.27476817382019,3.16017613560006e-12,2.19430050060078e-10,17.2903391937044
FAM84B,-0.293485287221628,8.27716933811417,-7.27246073319524,3.20628319719483e-12,2.21203364831061e-10,17.2762641823799
NR2F1,-0.46854710267602,8.95942307812138,-7.27198302049284,3.21591131724907e-12,2.21203364831061e-10,17.2733505984065
ACO1,-0.262400536671569,10.4273948132429,-7.25586842873543,3.5579289841769e-12,2.43585128725121e-10,17.1751447794678
ARRDC3,0.502320518327512,11.2069238678426,7.24950328714396,3.70268702240186e-12,2.52316593326556e-10,17.1363957755019
ABCA7,0.325076426700173,7.42797624347377,7.23806827896911,3.97746788000312e-12,2.6978649032373e-10,17.0668422034559
STRA13,0.250505995507936,9.28613124771533,7.23609674102286,4.02683320072811e-12,2.7187618997174e-10,17.0548579960839
CCND2,-0.364985257463841,10.0912969464722,-7.23203883896775,4.1303467475143e-12,2.77585826595559e-10,17.0301987275486
CX3CR1,-0.435105792475221,7.03758809256306,-7.22331339104705,4.36188682815423e-12,2.91808237074373e-10,16.9772080010975
GLA,0.351778113705576,9.38638137086466,7.21360287698588,4.63462079289135e-12,3.08644678348414e-10,16.9182871066911
MTFP1,0.242527734575821,7.42717553943546,7.20989529297135,4.74312786135981e-12,3.1444147645603e-10,16.8958049817172
SRPX2,-0.374466800835036,8.48761362365975,-7.20342504189736,4.93851465279847e-12,3.259197215232e-10,16.8565898021555
PFKFB4,0.390574633099661,8.45774834911127,7.18270937935463,5.61896248389295e-12,3.69163315477648e-10,16.7312003985895
SLC26A6,0.353214891196316,8.23800220667721,7.17554610217255,5.87511043085536e-12,3.84268941618133e-10,16.68790054934
HTRA1,0.452338260598891,12.896040016094,7.16665399905657,6.20912549360411e-12,4.04310656030194e-10,16.6341924375631
TGM1,0.374656655106437,6.75645113877213,7.16477050646216,6.2822400846347e-12,4.07261502123819e-10,16.6228221542242
FAM120AOS,0.305274143049333,10.2389012086368,7.15444080532241,6.698560969319e-12,4.32337518773096e-10,16.5605008872741
CATSPERB,-0.510247026302016,6.89316791038719,-7.14184540387711,7.24309923165961e-12,4.65432661592302e-10,16.4845953174299
SCD,0.288681556719625,7.20814439782414,7.13859674543668,7.39047997460773e-12,4.72829354183309e-10,16.4650326333476
ZNF185,-0.291877655265292,8.49175743366972,-7.12970152619149,7.80930999191971e-12,4.97453046485286e-10,16.4114995723044
